message_type	message	enc_class	enc_member	offset	path	target_kind	target_class	target_method	target_param	target_index	target_path
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	org.cache2k.CacheEntry	getException()	2817	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_nw-ann-post/src/src/main/java/org/cache2k/CacheEntry.java	METHOD	org.cache2k.CacheEntry	getException()	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_nw-ann-post/src/src/main/java/org/cache2k/CacheEntry.java
FIELD_NO_INIT	@NonNull field name not initialized	org.cache2k.config.Cache2kConfig	name	3168	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_nw-ann-post/src/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD	org.cache2k.config.Cache2kConfig	null	name	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_nw-ann-post/src/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD_NO_INIT	@NonNull field keyType not initialized	org.cache2k.config.Cache2kConfig	keyType	3228	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_nw-ann-post/src/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD	org.cache2k.config.Cache2kConfig	null	keyType	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_nw-ann-post/src/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD_NO_INIT	@NonNull field valueType not initialized	org.cache2k.config.Cache2kConfig	valueType	3261	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_nw-ann-post/src/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD	org.cache2k.config.Cache2kConfig	null	valueType	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_nw-ann-post/src/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD_NO_INIT	@NonNull field loaderExecutor not initialized	org.cache2k.config.Cache2kConfig	loaderExecutor	3989	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_nw-ann-post/src/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD	org.cache2k.config.Cache2kConfig	null	loaderExecutor	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_nw-ann-post/src/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD_NO_INIT	@NonNull field refreshExecutor not initialized	org.cache2k.config.Cache2kConfig	refreshExecutor	4058	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_nw-ann-post/src/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD	org.cache2k.config.Cache2kConfig	null	refreshExecutor	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_nw-ann-post/src/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD_NO_INIT	@NonNull field asyncListenerExecutor not initialized	org.cache2k.config.Cache2kConfig	asyncListenerExecutor	4128	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_nw-ann-post/src/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD	org.cache2k.config.Cache2kConfig	null	asyncListenerExecutor	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_nw-ann-post/src/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD_NO_INIT	@NonNull field executor not initialized	org.cache2k.config.Cache2kConfig	executor	4204	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_nw-ann-post/src/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD	org.cache2k.config.Cache2kConfig	null	executor	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_nw-ann-post/src/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD_NO_INIT	@NonNull field expiryPolicy not initialized	org.cache2k.config.Cache2kConfig	expiryPolicy	4267	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_nw-ann-post/src/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD	org.cache2k.config.Cache2kConfig	null	expiryPolicy	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_nw-ann-post/src/src/main/java/org/cache2k/config/Cache2kConfig.java
FIELD_NO_INIT	@NonNull field resiliencePolicy not initialized	org.cache2k.config.Cache2kConfig	resiliencePolicy	4344	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_nw-ann-post/src/src/main/java/org/cache2k/config/Cache2kConfig.java	FIELD	org.cache2k.config.Cache2kConfig	null	resiliencePolicy	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_nw-ann-post/src/src/main/java/org/cache2k/config/Cache2kConfig.java
