kind	class	method	param	index	uri	reason	annotation	rootClass	rootMethod
METHOD	com.google.cloud.tools.jib.registry.ManifestPuller	getContent()	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/ManifestPuller.java	RETURN_NULLABLE	nullable	com.google.cloud.tools.jib.registry.ManifestPuller	getContent()
FIELD	com.google.cloud.tools.jib.image.json.BuildableManifestTemplate$ContentDescriptorTemplate	null	mediaType	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/image/json/BuildableManifestTemplate.java	METHOD_NO_INIT	nullable	com.google.cloud.tools.jib.image.json.BuildableManifestTemplate$ContentDescriptorTemplate	null
FIELD	com.google.cloud.tools.jib.image.json.BuildableManifestTemplate$ContentDescriptorTemplate	null	digest	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/image/json/BuildableManifestTemplate.java	METHOD_NO_INIT	nullable	com.google.cloud.tools.jib.image.json.BuildableManifestTemplate$ContentDescriptorTemplate	null
METHOD	com.google.cloud.tools.jib.registry.AuthenticationMethodRetriever	getContent()	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/AuthenticationMethodRetriever.java	RETURN_NULLABLE	nullable	com.google.cloud.tools.jib.registry.AuthenticationMethodRetriever	getContent()
METHOD	com.google.cloud.tools.jib.registry.AuthenticationMethodRetriever	handleResponse(com.google.cloud.tools.jib.http.Response)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/AuthenticationMethodRetriever.java	RETURN_NULLABLE	nullable	com.google.cloud.tools.jib.registry.AuthenticationMethodRetriever	handleResponse(com.google.cloud.tools.jib.http.Response)
METHOD	com.google.cloud.tools.jib.registry.RegistryAuthenticator	fromAuthenticationMethod(java.lang.String,java.lang.String)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryAuthenticator.java	RETURN_NULLABLE	nullable	com.google.cloud.tools.jib.registry.RegistryAuthenticator	fromAuthenticationMethod(java.lang.String,java.lang.String)
FIELD	com.google.cloud.tools.jib.registry.RegistryAuthenticator$AuthenticationResponseTemplate	null	token	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryAuthenticator.java	FIELD_NO_INIT	nullable	com.google.cloud.tools.jib.registry.RegistryAuthenticator$AuthenticationResponseTemplate	null
METHOD	com.google.cloud.tools.jib.registry.BlobPusher$Initializer	getContent()	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java	RETURN_NULLABLE	nullable	com.google.cloud.tools.jib.registry.BlobPusher$Initializer	getContent()
METHOD	com.google.cloud.tools.jib.registry.BlobPusher$Initializer	handleResponse(com.google.cloud.tools.jib.http.Response)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java	RETURN_NULLABLE	nullable	com.google.cloud.tools.jib.registry.BlobPusher$Initializer	handleResponse(com.google.cloud.tools.jib.http.Response)
METHOD	com.google.cloud.tools.jib.registry.BlobPusher$Committer	getContent()	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java	RETURN_NULLABLE	nullable	com.google.cloud.tools.jib.registry.BlobPusher$Committer	getContent()
METHOD	com.google.cloud.tools.jib.registry.RegistryEndpointProvider	handleResponse(com.google.cloud.tools.jib.http.Response)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryEndpointProvider.java	WRONG_OVERRIDE_RETURN	nullable	com.google.cloud.tools.jib.registry.BlobPuller	handleResponse(com.google.cloud.tools.jib.http.Response)
METHOD	com.google.cloud.tools.jib.registry.BlobPuller	getContent()	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPuller.java	RETURN_NULLABLE	nullable	com.google.cloud.tools.jib.registry.BlobPuller	getContent()
PARAMETER	com.google.cloud.tools.jib.registry.RegistryClient	callRegistryEndpoint(java.net.URL,com.google.cloud.tools.jib.registry.RegistryEndpointProvider)	url	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryClient.java	PASS_NULLABLE	nullable	com.google.cloud.tools.jib.registry.RegistryClient	callRegistryEndpoint(com.google.cloud.tools.jib.registry.RegistryEndpointProvider)
PARAMETER	com.google.cloud.tools.jib.Timer	Timer(com.google.cloud.tools.jib.builder.BuildLogger,java.lang.String,int)	buildLogger	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/Timer.java	PASS_NULLABLE	nullable	com.google.cloud.tools.jib.Timer	subTimer(java.lang.String)
PARAMETER	com.google.cloud.tools.jib.Timer	lap(java.lang.String)	label	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/Timer.java	PASS_NULLABLE	nullable	com.google.cloud.tools.jib.Timer	close()
FIELD	com.google.cloud.tools.jib.registry.json.ErrorEntryTemplate	null	code	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/json/ErrorEntryTemplate.java	METHOD_NO_INIT	nullable	com.google.cloud.tools.jib.registry.json.ErrorEntryTemplate	null
FIELD	com.google.cloud.tools.jib.registry.json.ErrorEntryTemplate	null	message	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/json/ErrorEntryTemplate.java	METHOD_NO_INIT	nullable	com.google.cloud.tools.jib.registry.json.ErrorEntryTemplate	null
METHOD	com.google.cloud.tools.jib.registry.BlobChecker	handleHttpResponseException(com.google.api.client.http.HttpResponseException)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/BlobChecker.java	RETURN_NULLABLE	nullable	com.google.cloud.tools.jib.registry.BlobChecker	handleHttpResponseException(com.google.api.client.http.HttpResponseException)
METHOD	com.google.cloud.tools.jib.registry.BlobChecker	handleHttpResponseException(com.google.api.client.http.HttpResponseException)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/BlobChecker.java	RETURN_NULLABLE	nullable	com.google.cloud.tools.jib.registry.BlobChecker	handleHttpResponseException(com.google.api.client.http.HttpResponseException)
METHOD	com.google.cloud.tools.jib.registry.BlobChecker	getContent()	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/BlobChecker.java	RETURN_NULLABLE	nullable	com.google.cloud.tools.jib.registry.BlobChecker	getContent()
PARAMETER	com.google.cloud.tools.jib.registry.RegistryErrorExceptionBuilder	RegistryErrorExceptionBuilder(java.lang.String,java.lang.Throwable)	cause	1	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryErrorExceptionBuilder.java	PASS_NULLABLE	nullable	com.google.cloud.tools.jib.registry.RegistryErrorExceptionBuilder	RegistryErrorExceptionBuilder(java.lang.String)
