message_type	message	enc_class	enc_member	offset	path	target_kind	target_class	target_method	target_param	target_index	target_path
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.cloud.tools.jib.registry.ManifestPuller	getContent()	2195	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/ManifestPuller.java	METHOD	com.google.cloud.tools.jib.registry.ManifestPuller	getContent()	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/ManifestPuller.java
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields mediaType (line 42), digest (line 44) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.google.cloud.tools.jib.image.json.BuildableManifestTemplate$ContentDescriptorTemplate	ContentDescriptorTemplate()	1868	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/image/json/BuildableManifestTemplate.java	null	null	null	null	null	null
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.cloud.tools.jib.registry.AuthenticationMethodRetriever	getContent()	1366	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/AuthenticationMethodRetriever.java	METHOD	com.google.cloud.tools.jib.registry.AuthenticationMethodRetriever	getContent()	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/AuthenticationMethodRetriever.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.cloud.tools.jib.registry.AuthenticationMethodRetriever	handleResponse(com.google.cloud.tools.jib.http.Response)	1633	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/AuthenticationMethodRetriever.java	METHOD	com.google.cloud.tools.jib.registry.AuthenticationMethodRetriever	handleResponse(com.google.cloud.tools.jib.http.Response)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/AuthenticationMethodRetriever.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.cloud.tools.jib.registry.RegistryAuthenticator	fromAuthenticationMethod(java.lang.String,java.lang.String)	2400	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryAuthenticator.java	METHOD	com.google.cloud.tools.jib.registry.RegistryAuthenticator	fromAuthenticationMethod(java.lang.String,java.lang.String)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryAuthenticator.java
FIELD_NO_INIT	@NonNull field RegistryAuthenticator$AuthenticationResponseTemplate.token not initialized	com.google.cloud.tools.jib.registry.RegistryAuthenticator$AuthenticationResponseTemplate	token	3931	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryAuthenticator.java	FIELD	com.google.cloud.tools.jib.registry.RegistryAuthenticator$AuthenticationResponseTemplate	null	token	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryAuthenticator.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.cloud.tools.jib.registry.BlobPusher$Initializer	getContent()	1927	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java	METHOD	com.google.cloud.tools.jib.registry.BlobPusher$Initializer	getContent()	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.cloud.tools.jib.registry.BlobPusher$Initializer	handleResponse(com.google.cloud.tools.jib.http.Response)	2509	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java	METHOD	com.google.cloud.tools.jib.registry.BlobPusher$Initializer	handleResponse(com.google.cloud.tools.jib.http.Response)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.cloud.tools.jib.registry.BlobPusher$Committer	getContent()	4725	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java	METHOD	com.google.cloud.tools.jib.registry.BlobPusher$Committer	getContent()	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java
WRONG_OVERRIDE_RETURN	method returns @Nullable, but superclass method com.google.cloud.tools.jib.registry.RegistryEndpointProvider.handleResponse(com.google.cloud.tools.jib.http.Response) returns @NonNull	com.google.cloud.tools.jib.registry.BlobPuller	handleResponse(com.google.cloud.tools.jib.http.Response)	1916	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPuller.java	METHOD	com.google.cloud.tools.jib.registry.RegistryEndpointProvider	handleResponse(com.google.cloud.tools.jib.http.Response)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-post/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryEndpointProvider.java
