kind	class	method	param	index	uri	field
METHOD	com.squareup.picasso3.Picasso$Builder	defaultBitmapConfig(android.graphics.Bitmap.Config)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-wpi-pre/src/src/main/java/com/squareup/picasso3/Picasso.java	defaultBitmapConfig
METHOD	com.squareup.picasso3.Picasso$Builder	withCacheSize(int)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-wpi-pre/src/src/main/java/com/squareup/picasso3/Picasso.java	cache
METHOD	com.squareup.picasso3.Picasso$Builder	build()	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-wpi-pre/src/src/main/java/com/squareup/picasso3/Picasso.java	cache
METHOD	com.squareup.picasso3.BitmapHunter	hunt()	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-wpi-pre/src/src/main/java/com/squareup/picasso3/BitmapHunter.java	data
METHOD	com.squareup.picasso3.RequestCreator	placeholder(android.graphics.drawable.Drawable)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-wpi-pre/src/src/main/java/com/squareup/picasso3/RequestCreator.java	placeholderDrawable
METHOD	com.squareup.picasso3.RequestCreator	error(android.graphics.drawable.Drawable)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-wpi-pre/src/src/main/java/com/squareup/picasso3/RequestCreator.java	errorDrawable
METHOD	com.squareup.picasso3.Request$Builder	config(android.graphics.Bitmap.Config)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-wpi-pre/src/src/main/java/com/squareup/picasso3/Request.java	config
METHOD	com.squareup.picasso3.Request$Builder	transform(com.squareup.picasso3.Transformation)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-wpi-pre/src/src/main/java/com/squareup/picasso3/Request.java	transformations
METHOD	com.squareup.picasso3.AssetRequestHandler	load(com.squareup.picasso3.Picasso,com.squareup.picasso3.Request,com.squareup.picasso3.RequestHandler.Callback)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-wpi-pre/src/src/main/java/com/squareup/picasso3/AssetRequestHandler.java	assetManager
METHOD	com.squareup.picasso3.SourceBufferingInputStream	reset()	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-wpi-pre/src/src/main/java/com/squareup/picasso3/SourceBufferingInputStream.java	markPosition
