enc_class	enc_method	exp	kind	class	method	param	index	uri
core.EstadoCasilla#$@$#EstadoCasilla(char)#$@$#this.symbol#$@$#FIELD	core.EstadoCasilla	null	symbol	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/EstadoCasilla.java
core.EstadoCasilla#$@$#EstadoCasilla(char)#$@$#this#$@$#FIELD	core.EstadoCasilla	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/EstadoCasilla.java
core.EstadoCasilla#$@$#EstadoCasilla(char)#$@$#symbol#$@$#PARAMETER	core.EstadoCasilla	EstadoCasilla(char)	symbol	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/EstadoCasilla.java
core.EstadoCasilla#$@$#symbol()#$@$#this.symbol#$@$#FIELD	core.EstadoCasilla	null	symbol	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/EstadoCasilla.java
core.EstadoCasilla#$@$#symbol()#$@$#this#$@$#FIELD	core.EstadoCasilla	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/EstadoCasilla.java
core.EstadoCasilla#$@$#opposite()#$@$#this#$@$#FIELD	core.EstadoCasilla	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/EstadoCasilla.java
core.EstadoCasilla#$@$#toString()#$@$#String.valueOf#$@$#METHOD	java.lang.String	valueOf(char)	null	null	null
core.EstadoCasilla#$@$#toString()#$@$#symbol#$@$#FIELD	core.EstadoCasilla	null	symbol	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/EstadoCasilla.java
core.EstadoCasilla#$@$#obtenerEstado(java.lang.String)#$@$#estado#$@$#PARAMETER	core.EstadoCasilla	obtenerEstado(java.lang.String)	estado	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/EstadoCasilla.java
core.Tablero#$@$#Tablero()#$@$#tablero#$@$#FIELD	core.Tablero	null	tablero	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/Tablero.java
core.Tablero#$@$#Tablero()#$@$#core.Tablero.TABLERO_LARGO#$@$#FIELD	core.Tablero	null	TABLERO_LARGO	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/Tablero.java
core.Tablero#$@$#Tablero()#$@$#core.Tablero.TABLERO_ANCHO#$@$#FIELD	core.Tablero	null	TABLERO_ANCHO	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/Tablero.java
core.Tablero#$@$#Tablero()#$@$#this.tipoTablero#$@$#FIELD	core.Tablero	null	tipoTablero	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/Tablero.java
core.Tablero#$@$#Tablero()#$@$#this#$@$#FIELD	core.Tablero	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/Tablero.java
core.Tablero#$@$#Tablero()#$@$#setCasillasjugablesIniciales#$@$#METHOD	core.Tablero	setCasillasjugablesIniciales(int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/Tablero.java
core.Tablero#$@$#Tablero()#$@$#inicializar#$@$#METHOD	core.Tablero	inicializar()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/Tablero.java
core.Tablero#$@$#Tablero(int,int,core.Tablero.TipoTablero)#$@$#core.Tablero.TABLERO_LARGO#$@$#FIELD	core.Tablero	null	TABLERO_LARGO	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/Tablero.java
core.Tablero#$@$#Tablero(int,int,core.Tablero.TipoTablero)#$@$#largo#$@$#PARAMETER	core.Tablero	Tablero(int,int,core.Tablero.TipoTablero)	largo	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/Tablero.java
core.Tablero#$@$#Tablero(int,int,core.Tablero.TipoTablero)#$@$#core.Tablero.TABLERO_ANCHO#$@$#FIELD	core.Tablero	null	TABLERO_ANCHO	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/Tablero.java
core.Tablero#$@$#Tablero(int,int,core.Tablero.TipoTablero)#$@$#ancho#$@$#PARAMETER	core.Tablero	Tablero(int,int,core.Tablero.TipoTablero)	ancho	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/Tablero.java
core.Tablero#$@$#Tablero(int,int,core.Tablero.TipoTablero)#$@$#this.tipoTablero#$@$#FIELD	core.Tablero	null	tipoTablero	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/Tablero.java
core.Tablero#$@$#Tablero(int,int,core.Tablero.TipoTablero)#$@$#this#$@$#FIELD	core.Tablero	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/Tablero.java
core.Tablero#$@$#Tablero(int,int,core.Tablero.TipoTablero)#$@$#tipoTablero#$@$#PARAMETER	core.Tablero	Tablero(int,int,core.Tablero.TipoTablero)	tipoTablero	2	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/Tablero.java
core.Tablero#$@$#Tablero(int,int,core.Tablero.TipoTablero)#$@$#setCasillasjugablesIniciales#$@$#METHOD	core.Tablero	setCasillasjugablesIniciales(int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/Tablero.java
core.Tablero#$@$#Tablero(int,int,core.Tablero.TipoTablero)#$@$#tablero#$@$#FIELD	core.Tablero	null	tablero	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/Tablero.java
core.Tablero#$@$#Tablero(int,int,core.Tablero.TipoTablero)#$@$#core.Tablero.TABLERO_LARGO#$@$#FIELD	core.Tablero	null	TABLERO_LARGO	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/Tablero.java
core.Tablero#$@$#Tablero(int,int,core.Tablero.TipoTablero)#$@$#core.Tablero.TABLERO_ANCHO#$@$#FIELD	core.Tablero	null	TABLERO_ANCHO	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/Tablero.java
core.Tablero#$@$#Tablero(int,int,core.Tablero.TipoTablero)#$@$#inicializar#$@$#METHOD	core.Tablero	inicializar()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/Tablero.java
core.Tablero#$@$#Tablero(java.util.Map,core.Tablero.TipoTablero)#$@$#this.tipoTablero#$@$#FIELD	core.Tablero	null	tipoTablero	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/Tablero.java
core.Tablero#$@$#Tablero(java.util.Map,core.Tablero.TipoTablero)#$@$#this#$@$#FIELD	core.Tablero	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/Tablero.java
core.Tablero#$@$#Tablero(java.util.Map,core.Tablero.TipoTablero)#$@$#tipoTablero#$@$#PARAMETER	core.Tablero	Tablero(java.util.Map,core.Tablero.TipoTablero)	tipoTablero	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/Tablero.java
core.Tablero#$@$#Tablero(java.util.Map,core.Tablero.TipoTablero)#$@$#setCasillasjugablesIniciales#$@$#METHOD	core.Tablero	setCasillasjugablesIniciales(int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb57eb64056_jacadenac_ISI_Othello_UN_tgz-pJ8-othello_OthelloJ8/src/core/Tablero.java
