enc_class	enc_method	exp	kind	class	method	param	index	uri
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#state.initDefault#$@$#METHOD	edu.iastate.cyctools.InternalStateModel	initDefault()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlcdab7d8364_jrwalsh_CycTools_tgz-pJ8-edu_iastate_cyctools_MainJ8/src/edu/iastate/cyctools/InternalStateModel.java
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#state.addPropertyChangeListener#$@$#METHOD	edu.iastate.cyctools.externalSourceCode.AbstractModel	addPropertyChangeListener(java.beans.PropertyChangeListener)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlcdab7d8364_jrwalsh_CycTools_tgz-pJ8-edu_iastate_cyctools_MainJ8/src/edu/iastate/cyctools/externalSourceCode/AbstractModel.java
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#cardPanel.add#$@$#METHOD	java.awt.Container	add(java.awt.Component,java.lang.Object)	null	null	null
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#edu.iastate.cyctools.view.MainCardPanel.loginCard#$@$#FIELD	edu.iastate.cyctools.view.MainCardPanel	null	loginCard	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlcdab7d8364_jrwalsh_CycTools_tgz-pJ8-edu_iastate_cyctools_MainJ8/src/edu/iastate/cyctools/view/MainCardPanel.java
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#cardPanel.add#$@$#METHOD	java.awt.Container	add(java.awt.Component,java.lang.Object)	null	null	null
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#edu.iastate.cyctools.view.MainCardPanel.selectCard#$@$#FIELD	edu.iastate.cyctools.view.MainCardPanel	null	selectCard	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlcdab7d8364_jrwalsh_CycTools_tgz-pJ8-edu_iastate_cyctools_MainJ8/src/edu/iastate/cyctools/view/MainCardPanel.java
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#cardPanel.add#$@$#METHOD	java.awt.Container	add(java.awt.Component,java.lang.Object)	null	null	null
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#edu.iastate.cyctools.view.MainCardPanel.frameBrowseCard#$@$#FIELD	edu.iastate.cyctools.view.MainCardPanel	null	frameBrowseCard	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlcdab7d8364_jrwalsh_CycTools_tgz-pJ8-edu_iastate_cyctools_MainJ8/src/edu/iastate/cyctools/view/MainCardPanel.java
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#cardPanel.add#$@$#METHOD	java.awt.Container	add(java.awt.Component,java.lang.Object)	null	null	null
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#edu.iastate.cyctools.view.MainCardPanel.loadCard#$@$#FIELD	edu.iastate.cyctools.view.MainCardPanel	null	loadCard	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlcdab7d8364_jrwalsh_CycTools_tgz-pJ8-edu_iastate_cyctools_MainJ8/src/edu/iastate/cyctools/view/MainCardPanel.java
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#displayFrame.setMinimumSize#$@$#METHOD	java.awt.Window	setMinimumSize(java.awt.Dimension)	null	null	null
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#controller.setMainJFrame#$@$#METHOD	edu.iastate.cyctools.DefaultController	setMainJFrame(javax.swing.JFrame)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlcdab7d8364_jrwalsh_CycTools_tgz-pJ8-edu_iastate_cyctools_MainJ8/src/edu/iastate/cyctools/DefaultController.java
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#displayFrame.setJMenuBar#$@$#METHOD	javax.swing.JFrame	setJMenuBar(javax.swing.JMenuBar)	null	null	null
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#displayFrame.getContentPane().setLayout#$@$#METHOD	java.awt.Container	setLayout(java.awt.LayoutManager)	null	null	null
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#displayFrame.getContentPane#$@$#METHOD	javax.swing.JFrame	getContentPane()	null	null	null
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#displayFrame.getContentPane().add#$@$#METHOD	java.awt.Container	add(java.awt.Component,java.lang.Object)	null	null	null
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#displayFrame.getContentPane#$@$#METHOD	javax.swing.JFrame	getContentPane()	null	null	null
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#displayFrame.getContentPane().add#$@$#METHOD	java.awt.Container	add(java.awt.Component,java.lang.Object)	null	null	null
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#displayFrame.getContentPane#$@$#METHOD	javax.swing.JFrame	getContentPane()	null	null	null
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#displayFrame.getContentPane().add#$@$#METHOD	java.awt.Container	add(java.awt.Component,java.lang.Object)	null	null	null
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#displayFrame.getContentPane#$@$#METHOD	javax.swing.JFrame	getContentPane()	null	null	null
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#displayFrame.setDefaultCloseOperation#$@$#METHOD	javax.swing.JFrame	setDefaultCloseOperation(int)	null	null	null
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#javax.swing.WindowConstants.EXIT_ON_CLOSE#$@$#FIELD	javax.swing.WindowConstants	null	EXIT_ON_CLOSE	null	null
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#displayFrame.pack#$@$#METHOD	java.awt.Window	pack()	null	null	null
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#displayFrame.setLocationRelativeTo#$@$#METHOD	java.awt.Window	setLocationRelativeTo(java.awt.Component)	null	null	null
edu.iastate.cyctools.Main#$@$#main(java.lang.String[])#$@$#displayFrame.setVisible#$@$#METHOD	java.awt.Window	setVisible(boolean)	null	null	null
edu.iastate.cyctools.externalSourceCode.AbstractModel#$@$#AbstractModel()#$@$#propertyChangeSupport#$@$#FIELD	edu.iastate.cyctools.externalSourceCode.AbstractModel	null	propertyChangeSupport	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlcdab7d8364_jrwalsh_CycTools_tgz-pJ8-edu_iastate_cyctools_MainJ8/src/edu/iastate/cyctools/externalSourceCode/AbstractModel.java
