enc_class	enc_method	exp	kind	class	method	param	index	uri
hdfs.replicationsimulator.Main#$@$#main(java.lang.String[])#$@$#args.length#$@$#FIELD	Array	null	length	null	null
hdfs.replicationsimulator.Main#$@$#main(java.lang.String[])#$@$#args#$@$#PARAMETER	hdfs.replicationsimulator.Main	main(java.lang.String[])	args	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/Main.java
hdfs.replicationsimulator.Main#$@$#main(java.lang.String[])#$@$#args#$@$#PARAMETER	hdfs.replicationsimulator.Main	main(java.lang.String[])	args	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/Main.java
hdfs.replicationsimulator.Main#$@$#main(java.lang.String[])#$@$#Simulator.init#$@$#METHOD	hdfs.replicationsimulator.Simulator	init(java.lang.String)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/Simulator.java
hdfs.replicationsimulator.Main#$@$#main(java.lang.String[])#$@$#Simulator.start#$@$#METHOD	hdfs.replicationsimulator.Simulator	start()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/Simulator.java
hdfs.replicationsimulator.Main#$@$#main(java.lang.String[])#$@$#Thread.sleep#$@$#METHOD	java.lang.Thread	sleep(long)	null	null	null
hdfs.replicationsimulator.Main#$@$#main(java.lang.String[])#$@$#System.out.println#$@$#METHOD	java.io.PrintStream	println(java.lang.String)	null	null	null
hdfs.replicationsimulator.Main#$@$#main(java.lang.String[])#$@$#java.lang.System.out#$@$#FIELD	java.lang.System	null	out	null	null
hdfs.replicationsimulator.Main#$@$#main(java.lang.String[])#$@$#Simulator.printResults#$@$#METHOD	hdfs.replicationsimulator.Simulator	printResults()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/Simulator.java
hdfs.replicationsimulator.Main#$@$#main(java.lang.String[])#$@$#System.exit#$@$#METHOD	java.lang.System	exit(int)	null	null	null
