enc_class	enc_method	exp	kind	class	method	param	index	uri
main.Main#$@$#byteToString(byte[])#$@$#bytes#$@$#PARAMETER	main.Main	byteToString(byte[])	bytes	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url5492781e79_florianpilz_Concurrent_Hash_Collision_tgz-pJ8-main_MainJ8/src/main/Main.java
main.Main#$@$#hashFromSchema(data.structures.SchemaInterface,int,int)#$@$#splitParts#$@$#PARAMETER	main.Main	hashFromSchema(data.structures.SchemaInterface,int,int)	splitParts	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url5492781e79_florianpilz_Concurrent_Hash_Collision_tgz-pJ8-main_MainJ8/src/main/Main.java
main.Main#$@$#hashFromSchema(data.structures.SchemaInterface,int,int)#$@$#hashPower#$@$#PARAMETER	main.Main	hashFromSchema(data.structures.SchemaInterface,int,int)	hashPower	2	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url5492781e79_florianpilz_Concurrent_Hash_Collision_tgz-pJ8-main_MainJ8/src/main/Main.java
main.Main#$@$#hashFromSchema(data.structures.SchemaInterface,int,int)#$@$#Main.skandium.newStream#$@$#METHOD	cl.niclabs.skandium.Skandium	newStream(cl.niclabs.skandium.skeletons.Skeleton)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url5492781e79_florianpilz_Concurrent_Hash_Collision_tgz-pJ8-main_MainJ8/lib/cl/niclabs/skandium/Skandium.class
main.Main#$@$#hashFromSchema(data.structures.SchemaInterface,int,int)#$@$#main.Main.skandium#$@$#FIELD	main.Main	null	skandium	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url5492781e79_florianpilz_Concurrent_Hash_Collision_tgz-pJ8-main_MainJ8/src/main/Main.java
main.Main#$@$#hashFromSchema(data.structures.SchemaInterface,int,int)#$@$#System.currentTimeMillis#$@$#METHOD	java.lang.System	currentTimeMillis()	null	null	null
main.Main#$@$#hashFromSchema(data.structures.SchemaInterface,int,int)#$@$#stream.input#$@$#METHOD	cl.niclabs.skandium.Stream	input(P)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url5492781e79_florianpilz_Concurrent_Hash_Collision_tgz-pJ8-main_MainJ8/lib/cl/niclabs/skandium/Stream.class
main.Main#$@$#hashFromSchema(data.structures.SchemaInterface,int,int)#$@$#schema#$@$#PARAMETER	main.Main	hashFromSchema(data.structures.SchemaInterface,int,int)	schema	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url5492781e79_florianpilz_Concurrent_Hash_Collision_tgz-pJ8-main_MainJ8/src/main/Main.java
main.Main#$@$#hashFromSchema(data.structures.SchemaInterface,int,int)#$@$#future.get#$@$#METHOD	java.util.concurrent.Future	get()	null	null	null
main.Main#$@$#hashFromSchema(data.structures.SchemaInterface,int,int)#$@$#System.currentTimeMillis#$@$#METHOD	java.lang.System	currentTimeMillis()	null	null	null
