enc_class	enc_method	exp	kind	class	method	param	index	uri
com.sdicons.scripty.parser.CommandException#$@$#CommandException(java.lang.String,java.lang.Throwable)#$@$#message#$@$#PARAMETER	com.sdicons.scripty.parser.CommandException	CommandException(java.lang.String,java.lang.Throwable)	message	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url71665d7d68_branscha_lib_scripty_tgz-pJ8-com_sdicons_scripty_ScriptyAutoReplJ8/src/com/sdicons/scripty/parser/CommandException.java
com.sdicons.scripty.parser.CommandException#$@$#CommandException(java.lang.String,java.lang.Throwable)#$@$#cause#$@$#PARAMETER	com.sdicons.scripty.parser.CommandException	CommandException(java.lang.String,java.lang.Throwable)	cause	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url71665d7d68_branscha_lib_scripty_tgz-pJ8-com_sdicons_scripty_ScriptyAutoReplJ8/src/com/sdicons/scripty/parser/CommandException.java
com.sdicons.scripty.parser.CommandException#$@$#CommandException(java.lang.String)#$@$#message#$@$#PARAMETER	com.sdicons.scripty.parser.CommandException	CommandException(java.lang.String)	message	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url71665d7d68_branscha_lib_scripty_tgz-pJ8-com_sdicons_scripty_ScriptyAutoReplJ8/src/com/sdicons/scripty/parser/CommandException.java
com.sdicons.scripty.parser.CommandException#$@$#CommandException(java.lang.Throwable)#$@$#cause#$@$#PARAMETER	com.sdicons.scripty.parser.CommandException	CommandException(java.lang.Throwable)	cause	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url71665d7d68_branscha_lib_scripty_tgz-pJ8-com_sdicons_scripty_ScriptyAutoReplJ8/src/com/sdicons/scripty/parser/CommandException.java
com.sdicons.scripty.parser.CommandException#$@$#CommandException(com.sdicons.scripty.parser.Eval2.EvalStack)#$@$#this.stack#$@$#FIELD	com.sdicons.scripty.parser.CommandException	null	stack	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url71665d7d68_branscha_lib_scripty_tgz-pJ8-com_sdicons_scripty_ScriptyAutoReplJ8/src/com/sdicons/scripty/parser/CommandException.java
com.sdicons.scripty.parser.CommandException#$@$#CommandException(com.sdicons.scripty.parser.Eval2.EvalStack)#$@$#this#$@$#FIELD	com.sdicons.scripty.parser.CommandException	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url71665d7d68_branscha_lib_scripty_tgz-pJ8-com_sdicons_scripty_ScriptyAutoReplJ8/src/com/sdicons/scripty/parser/CommandException.java
com.sdicons.scripty.parser.CommandException#$@$#CommandException(com.sdicons.scripty.parser.Eval2.EvalStack)#$@$#aStack#$@$#PARAMETER	com.sdicons.scripty.parser.CommandException	CommandException(com.sdicons.scripty.parser.Eval2.EvalStack)	aStack	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url71665d7d68_branscha_lib_scripty_tgz-pJ8-com_sdicons_scripty_ScriptyAutoReplJ8/src/com/sdicons/scripty/parser/CommandException.java
com.sdicons.scripty.parser.CommandException#$@$#CommandException(java.lang.String,java.lang.Throwable,com.sdicons.scripty.parser.Eval2.EvalStack)#$@$#message#$@$#PARAMETER	com.sdicons.scripty.parser.CommandException	CommandException(java.lang.String,java.lang.Throwable,com.sdicons.scripty.parser.Eval2.EvalStack)	message	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url71665d7d68_branscha_lib_scripty_tgz-pJ8-com_sdicons_scripty_ScriptyAutoReplJ8/src/com/sdicons/scripty/parser/CommandException.java
com.sdicons.scripty.parser.CommandException#$@$#CommandException(java.lang.String,java.lang.Throwable,com.sdicons.scripty.parser.Eval2.EvalStack)#$@$#cause#$@$#PARAMETER	com.sdicons.scripty.parser.CommandException	CommandException(java.lang.String,java.lang.Throwable,com.sdicons.scripty.parser.Eval2.EvalStack)	cause	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url71665d7d68_branscha_lib_scripty_tgz-pJ8-com_sdicons_scripty_ScriptyAutoReplJ8/src/com/sdicons/scripty/parser/CommandException.java
com.sdicons.scripty.parser.CommandException#$@$#CommandException(java.lang.String,java.lang.Throwable,com.sdicons.scripty.parser.Eval2.EvalStack)#$@$#this.stack#$@$#FIELD	com.sdicons.scripty.parser.CommandException	null	stack	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url71665d7d68_branscha_lib_scripty_tgz-pJ8-com_sdicons_scripty_ScriptyAutoReplJ8/src/com/sdicons/scripty/parser/CommandException.java
com.sdicons.scripty.parser.CommandException#$@$#CommandException(java.lang.String,java.lang.Throwable,com.sdicons.scripty.parser.Eval2.EvalStack)#$@$#this#$@$#FIELD	com.sdicons.scripty.parser.CommandException	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url71665d7d68_branscha_lib_scripty_tgz-pJ8-com_sdicons_scripty_ScriptyAutoReplJ8/src/com/sdicons/scripty/parser/CommandException.java
com.sdicons.scripty.parser.CommandException#$@$#CommandException(java.lang.String,java.lang.Throwable,com.sdicons.scripty.parser.Eval2.EvalStack)#$@$#aStack#$@$#PARAMETER	com.sdicons.scripty.parser.CommandException	CommandException(java.lang.String,java.lang.Throwable,com.sdicons.scripty.parser.Eval2.EvalStack)	aStack	2	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url71665d7d68_branscha_lib_scripty_tgz-pJ8-com_sdicons_scripty_ScriptyAutoReplJ8/src/com/sdicons/scripty/parser/CommandException.java
com.sdicons.scripty.parser.CommandException#$@$#CommandException(java.lang.String,com.sdicons.scripty.parser.Eval2.EvalStack)#$@$#message#$@$#PARAMETER	com.sdicons.scripty.parser.CommandException	CommandException(java.lang.String,com.sdicons.scripty.parser.Eval2.EvalStack)	message	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url71665d7d68_branscha_lib_scripty_tgz-pJ8-com_sdicons_scripty_ScriptyAutoReplJ8/src/com/sdicons/scripty/parser/CommandException.java
com.sdicons.scripty.parser.CommandException#$@$#CommandException(java.lang.String,com.sdicons.scripty.parser.Eval2.EvalStack)#$@$#this.stack#$@$#FIELD	com.sdicons.scripty.parser.CommandException	null	stack	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url71665d7d68_branscha_lib_scripty_tgz-pJ8-com_sdicons_scripty_ScriptyAutoReplJ8/src/com/sdicons/scripty/parser/CommandException.java
com.sdicons.scripty.parser.CommandException#$@$#CommandException(java.lang.String,com.sdicons.scripty.parser.Eval2.EvalStack)#$@$#this#$@$#FIELD	com.sdicons.scripty.parser.CommandException	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url71665d7d68_branscha_lib_scripty_tgz-pJ8-com_sdicons_scripty_ScriptyAutoReplJ8/src/com/sdicons/scripty/parser/CommandException.java
com.sdicons.scripty.parser.CommandException#$@$#CommandException(java.lang.String,com.sdicons.scripty.parser.Eval2.EvalStack)#$@$#aStack#$@$#PARAMETER	com.sdicons.scripty.parser.CommandException	CommandException(java.lang.String,com.sdicons.scripty.parser.Eval2.EvalStack)	aStack	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url71665d7d68_branscha_lib_scripty_tgz-pJ8-com_sdicons_scripty_ScriptyAutoReplJ8/src/com/sdicons/scripty/parser/CommandException.java
com.sdicons.scripty.parser.CommandException#$@$#CommandException(java.lang.Throwable,com.sdicons.scripty.parser.Eval2.EvalStack)#$@$#cause#$@$#PARAMETER	com.sdicons.scripty.parser.CommandException	CommandException(java.lang.Throwable,com.sdicons.scripty.parser.Eval2.EvalStack)	cause	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url71665d7d68_branscha_lib_scripty_tgz-pJ8-com_sdicons_scripty_ScriptyAutoReplJ8/src/com/sdicons/scripty/parser/CommandException.java
com.sdicons.scripty.parser.CommandException#$@$#CommandException(java.lang.Throwable,com.sdicons.scripty.parser.Eval2.EvalStack)#$@$#this.stack#$@$#FIELD	com.sdicons.scripty.parser.CommandException	null	stack	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url71665d7d68_branscha_lib_scripty_tgz-pJ8-com_sdicons_scripty_ScriptyAutoReplJ8/src/com/sdicons/scripty/parser/CommandException.java
com.sdicons.scripty.parser.CommandException#$@$#CommandException(java.lang.Throwable,com.sdicons.scripty.parser.Eval2.EvalStack)#$@$#this#$@$#FIELD	com.sdicons.scripty.parser.CommandException	null	this	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url71665d7d68_branscha_lib_scripty_tgz-pJ8-com_sdicons_scripty_ScriptyAutoReplJ8/src/com/sdicons/scripty/parser/CommandException.java
