enc_class	enc_method	exp	kind	class	method	param	index	uri
other.TrieST#$@$#get(java.lang.String)#$@$#get#$@$#METHOD	other.TrieST	get(other.TrieST.Node,java.lang.String,int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#get(java.lang.String)#$@$#root#$@$#FIELD	other.TrieST	null	root	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#get(java.lang.String)#$@$#key#$@$#PARAMETER	other.TrieST	get(java.lang.String)	key	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#get(java.lang.String)#$@$#node.value#$@$#FIELD	other.TrieST$Node	null	value	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#get(other.TrieST.Node,java.lang.String,int)#$@$#node#$@$#PARAMETER	other.TrieST	get(other.TrieST.Node,java.lang.String,int)	node	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#get(other.TrieST.Node,java.lang.String,int)#$@$#key.length#$@$#METHOD	java.lang.String	length()	null	null	null
other.TrieST#$@$#get(other.TrieST.Node,java.lang.String,int)#$@$#key#$@$#PARAMETER	other.TrieST	get(other.TrieST.Node,java.lang.String,int)	key	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#get(other.TrieST.Node,java.lang.String,int)#$@$#d#$@$#PARAMETER	other.TrieST	get(other.TrieST.Node,java.lang.String,int)	d	2	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#get(other.TrieST.Node,java.lang.String,int)#$@$#node#$@$#PARAMETER	other.TrieST	get(other.TrieST.Node,java.lang.String,int)	node	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#get(other.TrieST.Node,java.lang.String,int)#$@$#key.charAt#$@$#METHOD	java.lang.String	charAt(int)	null	null	null
other.TrieST#$@$#get(other.TrieST.Node,java.lang.String,int)#$@$#key#$@$#PARAMETER	other.TrieST	get(other.TrieST.Node,java.lang.String,int)	key	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#get(other.TrieST.Node,java.lang.String,int)#$@$#d#$@$#PARAMETER	other.TrieST	get(other.TrieST.Node,java.lang.String,int)	d	2	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#get(other.TrieST.Node,java.lang.String,int)#$@$#get#$@$#METHOD	other.TrieST	get(other.TrieST.Node,java.lang.String,int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#get(other.TrieST.Node,java.lang.String,int)#$@$#node.next#$@$#FIELD	other.TrieST$Node	null	next	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#get(other.TrieST.Node,java.lang.String,int)#$@$#node#$@$#PARAMETER	other.TrieST	get(other.TrieST.Node,java.lang.String,int)	node	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#get(other.TrieST.Node,java.lang.String,int)#$@$#key#$@$#PARAMETER	other.TrieST	get(other.TrieST.Node,java.lang.String,int)	key	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#get(other.TrieST.Node,java.lang.String,int)#$@$#d#$@$#PARAMETER	other.TrieST	get(other.TrieST.Node,java.lang.String,int)	d	2	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(java.lang.String,Value)#$@$#root#$@$#FIELD	other.TrieST	null	root	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(java.lang.String,Value)#$@$#put#$@$#METHOD	other.TrieST	put(other.TrieST.Node,java.lang.String,Value,int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(java.lang.String,Value)#$@$#root#$@$#FIELD	other.TrieST	null	root	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(java.lang.String,Value)#$@$#key#$@$#PARAMETER	other.TrieST	put(java.lang.String,Value)	key	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(java.lang.String,Value)#$@$#val#$@$#PARAMETER	other.TrieST	put(java.lang.String,Value)	val	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(other.TrieST.Node,java.lang.String,Value,int)#$@$#node#$@$#PARAMETER	other.TrieST	put(other.TrieST.Node,java.lang.String,Value,int)	node	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(other.TrieST.Node,java.lang.String,Value,int)#$@$#node#$@$#PARAMETER	other.TrieST	put(other.TrieST.Node,java.lang.String,Value,int)	node	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(other.TrieST.Node,java.lang.String,Value,int)#$@$#d#$@$#PARAMETER	other.TrieST	put(other.TrieST.Node,java.lang.String,Value,int)	d	3	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(other.TrieST.Node,java.lang.String,Value,int)#$@$#key.length#$@$#METHOD	java.lang.String	length()	null	null	null
other.TrieST#$@$#put(other.TrieST.Node,java.lang.String,Value,int)#$@$#key#$@$#PARAMETER	other.TrieST	put(other.TrieST.Node,java.lang.String,Value,int)	key	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(other.TrieST.Node,java.lang.String,Value,int)#$@$#node.value#$@$#FIELD	other.TrieST$Node	null	value	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(other.TrieST.Node,java.lang.String,Value,int)#$@$#node#$@$#PARAMETER	other.TrieST	put(other.TrieST.Node,java.lang.String,Value,int)	node	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(other.TrieST.Node,java.lang.String,Value,int)#$@$#val#$@$#PARAMETER	other.TrieST	put(other.TrieST.Node,java.lang.String,Value,int)	val	2	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(other.TrieST.Node,java.lang.String,Value,int)#$@$#node#$@$#PARAMETER	other.TrieST	put(other.TrieST.Node,java.lang.String,Value,int)	node	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(other.TrieST.Node,java.lang.String,Value,int)#$@$#key.charAt#$@$#METHOD	java.lang.String	charAt(int)	null	null	null
other.TrieST#$@$#put(other.TrieST.Node,java.lang.String,Value,int)#$@$#key#$@$#PARAMETER	other.TrieST	put(other.TrieST.Node,java.lang.String,Value,int)	key	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(other.TrieST.Node,java.lang.String,Value,int)#$@$#d#$@$#PARAMETER	other.TrieST	put(other.TrieST.Node,java.lang.String,Value,int)	d	3	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(other.TrieST.Node,java.lang.String,Value,int)#$@$#node.next#$@$#FIELD	other.TrieST$Node	null	next	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(other.TrieST.Node,java.lang.String,Value,int)#$@$#node#$@$#PARAMETER	other.TrieST	put(other.TrieST.Node,java.lang.String,Value,int)	node	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(other.TrieST.Node,java.lang.String,Value,int)#$@$#put#$@$#METHOD	other.TrieST	put(other.TrieST.Node,java.lang.String,Value,int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(other.TrieST.Node,java.lang.String,Value,int)#$@$#node.next#$@$#FIELD	other.TrieST$Node	null	next	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(other.TrieST.Node,java.lang.String,Value,int)#$@$#node#$@$#PARAMETER	other.TrieST	put(other.TrieST.Node,java.lang.String,Value,int)	node	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(other.TrieST.Node,java.lang.String,Value,int)#$@$#key#$@$#PARAMETER	other.TrieST	put(other.TrieST.Node,java.lang.String,Value,int)	key	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(other.TrieST.Node,java.lang.String,Value,int)#$@$#val#$@$#PARAMETER	other.TrieST	put(other.TrieST.Node,java.lang.String,Value,int)	val	2	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(other.TrieST.Node,java.lang.String,Value,int)#$@$#d#$@$#PARAMETER	other.TrieST	put(other.TrieST.Node,java.lang.String,Value,int)	d	3	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#put(other.TrieST.Node,java.lang.String,Value,int)#$@$#node#$@$#PARAMETER	other.TrieST	put(other.TrieST.Node,java.lang.String,Value,int)	node	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#keysWithPrefix(java.lang.String)#$@$#collect#$@$#METHOD	other.TrieST	collect(other.TrieST.Node,java.lang.String,java.util.Queue)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#keysWithPrefix(java.lang.String)#$@$#get#$@$#METHOD	other.TrieST	get(other.TrieST.Node,java.lang.String,int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#keysWithPrefix(java.lang.String)#$@$#root#$@$#FIELD	other.TrieST	null	root	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#keysWithPrefix(java.lang.String)#$@$#pre#$@$#PARAMETER	other.TrieST	keysWithPrefix(java.lang.String)	pre	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#keysWithPrefix(java.lang.String)#$@$#pre#$@$#PARAMETER	other.TrieST	keysWithPrefix(java.lang.String)	pre	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#keys()#$@$#keysWithPrefix#$@$#METHOD	other.TrieST	keysWithPrefix(java.lang.String)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#collect(other.TrieST.Node,java.lang.String,java.util.Queue)#$@$#node#$@$#PARAMETER	other.TrieST	collect(other.TrieST.Node,java.lang.String,java.util.Queue)	node	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#collect(other.TrieST.Node,java.lang.String,java.util.Queue)#$@$#node.value#$@$#FIELD	other.TrieST$Node	null	value	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#collect(other.TrieST.Node,java.lang.String,java.util.Queue)#$@$#node#$@$#PARAMETER	other.TrieST	collect(other.TrieST.Node,java.lang.String,java.util.Queue)	node	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a745d67fc_sobercheg_InterviewTraining_tgz-pJ8-leetcode_oj_Solution2TestJ8/src/other/TrieST.java
other.TrieST#$@$#collect(other.TrieST.Node,java.lang.String,java.util.Queue)#$@$#queue.add#$@$#METHOD	java.util.Queue	add(E)	null	null	null
