enc_class	enc_method	exp	kind	class	method	param	index	uri
Main#$@$#main(java.lang.String[])#$@$#args.length#$@$#FIELD	Array	null	length	null	null
Main#$@$#main(java.lang.String[])#$@$#args#$@$#PARAMETER	Main	main(java.lang.String[])	args	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a41b8e9f2_mr1azl_INF345_tgz-pJ8-TestParserJ8/src/Main.java
Main#$@$#main(java.lang.String[])#$@$#args#$@$#PARAMETER	Main	main(java.lang.String[])	args	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a41b8e9f2_mr1azl_INF345_tgz-pJ8-TestParserJ8/src/Main.java
Main#$@$#main(java.lang.String[])#$@$#args#$@$#PARAMETER	Main	main(java.lang.String[])	args	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url1a41b8e9f2_mr1azl_INF345_tgz-pJ8-TestParserJ8/src/Main.java
Main#$@$#main(java.lang.String[])#$@$#DocumentBuilderFactory.newInstance#$@$#METHOD	javax.xml.parsers.DocumentBuilderFactory	newInstance()	null	null	null
Main#$@$#main(java.lang.String[])#$@$#builderFactory.newDocumentBuilder#$@$#METHOD	javax.xml.parsers.DocumentBuilderFactory	newDocumentBuilder()	null	null	null
Main#$@$#main(java.lang.String[])#$@$#builder.parse#$@$#METHOD	javax.xml.parsers.DocumentBuilder	parse(java.io.InputStream)	null	null	null
Main#$@$#main(java.lang.String[])#$@$#XPathFactory.newInstance().newXPath#$@$#METHOD	javax.xml.xpath.XPathFactory	newXPath()	null	null	null
Main#$@$#main(java.lang.String[])#$@$#XPathFactory.newInstance#$@$#METHOD	javax.xml.xpath.XPathFactory	newInstance()	null	null	null
Main#$@$#main(java.lang.String[])#$@$#xPath.compile(expression).evaluate#$@$#METHOD	javax.xml.xpath.XPathExpression	evaluate(java.lang.Object)	null	null	null
Main#$@$#main(java.lang.String[])#$@$#xPath.compile#$@$#METHOD	javax.xml.xpath.XPath	compile(java.lang.String)	null	null	null
Main#$@$#main(java.lang.String[])#$@$#path.toLowerCase().contains#$@$#METHOD	java.lang.String	contains(java.lang.CharSequence)	null	null	null
Main#$@$#main(java.lang.String[])#$@$#path.toLowerCase#$@$#METHOD	java.lang.String	toLowerCase()	null	null	null
Main#$@$#main(java.lang.String[])#$@$#path.substring#$@$#METHOD	java.lang.String	substring(int,int)	null	null	null
Main#$@$#main(java.lang.String[])#$@$#path.indexOf#$@$#METHOD	java.lang.String	indexOf(java.lang.String)	null	null	null
