enc_class	enc_method	exp	kind	class	method	param	index	uri
main.ParserSpec#$@$#ParserSpec()#$@$#value#$@$#METHOD	java.lang.SuppressWarnings	value()	null	null	null
main.ParserSpec#$@$#ParserSpec()#$@$#grammar#$@$#METHOD	edu.tum.cup2.spec.CUP2Specification	grammar(Array[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/lib/edu/tum/cup2/spec/CUP2Specification.class
main.ParserSpec#$@$#ParserSpec()#$@$#prod#$@$#METHOD	edu.tum.cup2.spec.CUP2Specification	prod(edu.tum.cup2.grammar.NonTerminal,edu.tum.cup2.spec.util.RHSItem[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/lib/edu/tum/cup2/spec/CUP2Specification.class
main.ParserSpec#$@$#ParserSpec()#$@$#rhs#$@$#METHOD	edu.tum.cup2.spec.CUP2Specification	rhs(edu.tum.cup2.grammar.Symbol[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/lib/edu/tum/cup2/spec/CUP2Specification.class
main.ParserSpec$1#$@$#a(istruzioni.Z,istruzioni.S)#$@$#z#$@$#PARAMETER	main.ParserSpec$1	a(istruzioni.Z,istruzioni.S)	z	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/src/main/ParserSpec.java
main.ParserSpec$1#$@$#a(istruzioni.Z,istruzioni.S)#$@$#s#$@$#PARAMETER	main.ParserSpec$1	a(istruzioni.Z,istruzioni.S)	s	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/src/main/ParserSpec.java
main.ParserSpec#$@$#ParserSpec()#$@$#rhs#$@$#METHOD	edu.tum.cup2.spec.CUP2Specification	rhs(edu.tum.cup2.grammar.Symbol[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/lib/edu/tum/cup2/spec/CUP2Specification.class
main.ParserSpec$2#$@$#a(istruzioni.N)#$@$#n#$@$#PARAMETER	main.ParserSpec$2	a(istruzioni.N)	n	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/src/main/ParserSpec.java
main.ParserSpec#$@$#ParserSpec()#$@$#prod#$@$#METHOD	edu.tum.cup2.spec.CUP2Specification	prod(edu.tum.cup2.grammar.NonTerminal,edu.tum.cup2.spec.util.RHSItem[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/lib/edu/tum/cup2/spec/CUP2Specification.class
main.ParserSpec#$@$#ParserSpec()#$@$#rhs#$@$#METHOD	edu.tum.cup2.spec.CUP2Specification	rhs(edu.tum.cup2.grammar.Symbol[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/lib/edu/tum/cup2/spec/CUP2Specification.class
main.ParserSpec$3#$@$#a(java.lang.String,istruzioni.funzioni.A,java.lang.String,istruzioni.N)#$@$#id_funzione#$@$#PARAMETER	main.ParserSpec$3	a(java.lang.String,istruzioni.funzioni.A,java.lang.String,istruzioni.N)	id_funzione	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/src/main/ParserSpec.java
main.ParserSpec$3#$@$#a(java.lang.String,istruzioni.funzioni.A,java.lang.String,istruzioni.N)#$@$#a_ingresso#$@$#PARAMETER	main.ParserSpec$3	a(java.lang.String,istruzioni.funzioni.A,java.lang.String,istruzioni.N)	a_ingresso	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/src/main/ParserSpec.java
main.ParserSpec$3#$@$#a(java.lang.String,istruzioni.funzioni.A,java.lang.String,istruzioni.N)#$@$#id_uscita#$@$#PARAMETER	main.ParserSpec$3	a(java.lang.String,istruzioni.funzioni.A,java.lang.String,istruzioni.N)	id_uscita	2	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/src/main/ParserSpec.java
main.ParserSpec$3#$@$#a(java.lang.String,istruzioni.funzioni.A,java.lang.String,istruzioni.N)#$@$#n#$@$#PARAMETER	main.ParserSpec$3	a(java.lang.String,istruzioni.funzioni.A,java.lang.String,istruzioni.N)	n	3	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/src/main/ParserSpec.java
main.ParserSpec#$@$#ParserSpec()#$@$#rhs#$@$#METHOD	edu.tum.cup2.spec.CUP2Specification	rhs(edu.tum.cup2.grammar.Symbol[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/lib/edu/tum/cup2/spec/CUP2Specification.class
main.ParserSpec$4#$@$#a(java.lang.String,istruzioni.funzioni.A,istruzioni.N)#$@$#id#$@$#PARAMETER	main.ParserSpec$4	a(java.lang.String,istruzioni.funzioni.A,istruzioni.N)	id	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/src/main/ParserSpec.java
main.ParserSpec$4#$@$#a(java.lang.String,istruzioni.funzioni.A,istruzioni.N)#$@$#a_ingresso#$@$#PARAMETER	main.ParserSpec$4	a(java.lang.String,istruzioni.funzioni.A,istruzioni.N)	a_ingresso	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/src/main/ParserSpec.java
main.ParserSpec$4#$@$#a(java.lang.String,istruzioni.funzioni.A,istruzioni.N)#$@$#n#$@$#PARAMETER	main.ParserSpec$4	a(java.lang.String,istruzioni.funzioni.A,istruzioni.N)	n	2	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/src/main/ParserSpec.java
main.ParserSpec#$@$#ParserSpec()#$@$#prod#$@$#METHOD	edu.tum.cup2.spec.CUP2Specification	prod(edu.tum.cup2.grammar.NonTerminal,edu.tum.cup2.spec.util.RHSItem[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/lib/edu/tum/cup2/spec/CUP2Specification.class
main.ParserSpec#$@$#ParserSpec()#$@$#rhs#$@$#METHOD	edu.tum.cup2.spec.CUP2Specification	rhs(edu.tum.cup2.grammar.Symbol[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/lib/edu/tum/cup2/spec/CUP2Specification.class
main.ParserSpec#$@$#ParserSpec()#$@$#rhs#$@$#METHOD	edu.tum.cup2.spec.CUP2Specification	rhs(edu.tum.cup2.grammar.Symbol[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/lib/edu/tum/cup2/spec/CUP2Specification.class
main.ParserSpec$6#$@$#a(istruzioni.funzioni.A2)#$@$#a2#$@$#PARAMETER	main.ParserSpec$6	a(istruzioni.funzioni.A2)	a2	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/src/main/ParserSpec.java
main.ParserSpec#$@$#ParserSpec()#$@$#prod#$@$#METHOD	edu.tum.cup2.spec.CUP2Specification	prod(edu.tum.cup2.grammar.NonTerminal,edu.tum.cup2.spec.util.RHSItem[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/lib/edu/tum/cup2/spec/CUP2Specification.class
main.ParserSpec#$@$#ParserSpec()#$@$#rhs#$@$#METHOD	edu.tum.cup2.spec.CUP2Specification	rhs(edu.tum.cup2.grammar.Symbol[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/lib/edu/tum/cup2/spec/CUP2Specification.class
main.ParserSpec$7#$@$#a(istruzioni.funzioni.R)#$@$#r#$@$#PARAMETER	main.ParserSpec$7	a(istruzioni.funzioni.R)	r	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/src/main/ParserSpec.java
main.ParserSpec#$@$#ParserSpec()#$@$#rhs#$@$#METHOD	edu.tum.cup2.spec.CUP2Specification	rhs(edu.tum.cup2.grammar.Symbol[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/lib/edu/tum/cup2/spec/CUP2Specification.class
main.ParserSpec$8#$@$#a(istruzioni.funzioni.R,istruzioni.funzioni.A2)#$@$#r#$@$#PARAMETER	main.ParserSpec$8	a(istruzioni.funzioni.R,istruzioni.funzioni.A2)	r	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/src/main/ParserSpec.java
main.ParserSpec$8#$@$#a(istruzioni.funzioni.R,istruzioni.funzioni.A2)#$@$#a2#$@$#PARAMETER	main.ParserSpec$8	a(istruzioni.funzioni.R,istruzioni.funzioni.A2)	a2	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/src/main/ParserSpec.java
main.ParserSpec#$@$#ParserSpec()#$@$#prod#$@$#METHOD	edu.tum.cup2.spec.CUP2Specification	prod(edu.tum.cup2.grammar.NonTerminal,edu.tum.cup2.spec.util.RHSItem[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/lib/edu/tum/cup2/spec/CUP2Specification.class
main.ParserSpec#$@$#ParserSpec()#$@$#rhs#$@$#METHOD	edu.tum.cup2.spec.CUP2Specification	rhs(edu.tum.cup2.grammar.Symbol[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url8c14fd53ee_luca89_itaco_tgz-pJ8-main_RunnerJ8/lib/edu/tum/cup2/spec/CUP2Specification.class
