enc_class	enc_method	exp	kind	class	method	param	index	uri
eu.cassandra.sim.utilities.SetupFileParser#$@$#SetupFileParser()#$@$#propRequired.put#$@$#METHOD	java.util.Hashtable	put(K,V)	null	null	null
eu.cassandra.sim.utilities.SetupFileParser#$@$#SetupFileParser()#$@$#propRequired#$@$#FIELD	eu.cassandra.sim.utilities.SetupFileParser	null	propRequired	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url2698a2c731_cassandra_project_cassandra_stand_alone_tgz-pJ8-eu_cassandra_sim_MySimpleDynamicScenarioSimulationJ8/src/SetupFileParser.java
eu.cassandra.sim.utilities.SetupFileParser#$@$#SetupFileParser()#$@$#propRequired.put#$@$#METHOD	java.util.Hashtable	put(K,V)	null	null	null
eu.cassandra.sim.utilities.SetupFileParser#$@$#SetupFileParser()#$@$#propRequired#$@$#FIELD	eu.cassandra.sim.utilities.SetupFileParser	null	propRequired	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url2698a2c731_cassandra_project_cassandra_stand_alone_tgz-pJ8-eu_cassandra_sim_MySimpleDynamicScenarioSimulationJ8/src/SetupFileParser.java
eu.cassandra.sim.utilities.SetupFileParser#$@$#SetupFileParser()#$@$#propRequired.put#$@$#METHOD	java.util.Hashtable	put(K,V)	null	null	null
eu.cassandra.sim.utilities.SetupFileParser#$@$#SetupFileParser()#$@$#propRequired#$@$#FIELD	eu.cassandra.sim.utilities.SetupFileParser	null	propRequired	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url2698a2c731_cassandra_project_cassandra_stand_alone_tgz-pJ8-eu_cassandra_sim_MySimpleDynamicScenarioSimulationJ8/src/SetupFileParser.java
eu.cassandra.sim.utilities.SetupFileParser#$@$#SetupFileParser()#$@$#propRequired.put#$@$#METHOD	java.util.Hashtable	put(K,V)	null	null	null
eu.cassandra.sim.utilities.SetupFileParser#$@$#SetupFileParser()#$@$#propRequired#$@$#FIELD	eu.cassandra.sim.utilities.SetupFileParser	null	propRequired	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url2698a2c731_cassandra_project_cassandra_stand_alone_tgz-pJ8-eu_cassandra_sim_MySimpleDynamicScenarioSimulationJ8/src/SetupFileParser.java
eu.cassandra.sim.utilities.SetupFileParser#$@$#SetupFileParser()#$@$#propRequired.put#$@$#METHOD	java.util.Hashtable	put(K,V)	null	null	null
eu.cassandra.sim.utilities.SetupFileParser#$@$#SetupFileParser()#$@$#propRequired#$@$#FIELD	eu.cassandra.sim.utilities.SetupFileParser	null	propRequired	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url2698a2c731_cassandra_project_cassandra_stand_alone_tgz-pJ8-eu_cassandra_sim_MySimpleDynamicScenarioSimulationJ8/src/SetupFileParser.java
eu.cassandra.sim.utilities.SetupFileParser#$@$#SetupFileParser()#$@$#propRequired.put#$@$#METHOD	java.util.Hashtable	put(K,V)	null	null	null
eu.cassandra.sim.utilities.SetupFileParser#$@$#SetupFileParser()#$@$#propRequired#$@$#FIELD	eu.cassandra.sim.utilities.SetupFileParser	null	propRequired	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url2698a2c731_cassandra_project_cassandra_stand_alone_tgz-pJ8-eu_cassandra_sim_MySimpleDynamicScenarioSimulationJ8/src/SetupFileParser.java
eu.cassandra.sim.utilities.SetupFileParser#$@$#SetupFileParser()#$@$#propRequired.put#$@$#METHOD	java.util.Hashtable	put(K,V)	null	null	null
eu.cassandra.sim.utilities.SetupFileParser#$@$#SetupFileParser()#$@$#propRequired#$@$#FIELD	eu.cassandra.sim.utilities.SetupFileParser	null	propRequired	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url2698a2c731_cassandra_project_cassandra_stand_alone_tgz-pJ8-eu_cassandra_sim_MySimpleDynamicScenarioSimulationJ8/src/SetupFileParser.java
eu.cassandra.sim.utilities.SetupFileParser#$@$#SetupFileParser()#$@$#propRequired.put#$@$#METHOD	java.util.Hashtable	put(K,V)	null	null	null
eu.cassandra.sim.utilities.SetupFileParser#$@$#SetupFileParser()#$@$#propRequired#$@$#FIELD	eu.cassandra.sim.utilities.SetupFileParser	null	propRequired	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url2698a2c731_cassandra_project_cassandra_stand_alone_tgz-pJ8-eu_cassandra_sim_MySimpleDynamicScenarioSimulationJ8/src/SetupFileParser.java
eu.cassandra.sim.utilities.SetupFileParser#$@$#SetupFileParser()#$@$#propRequired.put#$@$#METHOD	java.util.Hashtable	put(K,V)	null	null	null
eu.cassandra.sim.utilities.SetupFileParser#$@$#SetupFileParser()#$@$#propRequired#$@$#FIELD	eu.cassandra.sim.utilities.SetupFileParser	null	propRequired	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url2698a2c731_cassandra_project_cassandra_stand_alone_tgz-pJ8-eu_cassandra_sim_MySimpleDynamicScenarioSimulationJ8/src/SetupFileParser.java
eu.cassandra.sim.utilities.SetupFileParser#$@$#SetupFileParser()#$@$#propRequired.put#$@$#METHOD	java.util.Hashtable	put(K,V)	null	null	null
eu.cassandra.sim.utilities.SetupFileParser#$@$#SetupFileParser()#$@$#propRequired#$@$#FIELD	eu.cassandra.sim.utilities.SetupFileParser	null	propRequired	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url2698a2c731_cassandra_project_cassandra_stand_alone_tgz-pJ8-eu_cassandra_sim_MySimpleDynamicScenarioSimulationJ8/src/SetupFileParser.java
eu.cassandra.sim.utilities.SetupFileParser#$@$#SetupFileParser()#$@$#propRequired.put#$@$#METHOD	java.util.Hashtable	put(K,V)	null	null	null
eu.cassandra.sim.utilities.SetupFileParser#$@$#SetupFileParser()#$@$#propRequired#$@$#FIELD	eu.cassandra.sim.utilities.SetupFileParser	null	propRequired	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url2698a2c731_cassandra_project_cassandra_stand_alone_tgz-pJ8-eu_cassandra_sim_MySimpleDynamicScenarioSimulationJ8/src/SetupFileParser.java
eu.cassandra.sim.utilities.SetupFileParser#$@$#SetupFileParser()#$@$#propRequired.put#$@$#METHOD	java.util.Hashtable	put(K,V)	null	null	null
