enc_class	enc_method	exp	kind	class	method	param	index	uri
net.hetimatan.io.filen.CashKyoroFile#$@$#CashKyoroFile(byte[])#$@$#CashKyoroFileHelper.newCashFile#$@$#METHOD	net.hetimatan.io.filen.CashKyoroFileHelper	newCashFile()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url0e7d57473a_kyorohiro_HetimaUtil_tgz-pJ8-net_hetimatan_net_http_HttpServer3xxJ8/src/net/hetimatan/io/filen/CashKyoroFileHelper.java
net.hetimatan.io.filen.CashKyoroFile#$@$#CashKyoroFile(byte[])#$@$#data.length#$@$#FIELD	Array	null	length	null	null
net.hetimatan.io.filen.CashKyoroFile#$@$#CashKyoroFile(byte[])#$@$#data#$@$#PARAMETER	net.hetimatan.io.filen.CashKyoroFile	CashKyoroFile(byte[])	data	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url0e7d57473a_kyorohiro_HetimaUtil_tgz-pJ8-net_hetimatan_net_http_HttpServer3xxJ8/src/net/hetimatan/io/filen/CashKyoroFile.java
net.hetimatan.io.filen.CashKyoroFile#$@$#CashKyoroFile(byte[])#$@$#addChunk#$@$#METHOD	net.hetimatan.io.filen.CashKyoroFile	addChunk(byte[])	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url0e7d57473a_kyorohiro_HetimaUtil_tgz-pJ8-net_hetimatan_net_http_HttpServer3xxJ8/src/net/hetimatan/io/filen/CashKyoroFile.java
net.hetimatan.io.filen.CashKyoroFile#$@$#CashKyoroFile(byte[])#$@$#data#$@$#PARAMETER	net.hetimatan.io.filen.CashKyoroFile	CashKyoroFile(byte[])	data	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url0e7d57473a_kyorohiro_HetimaUtil_tgz-pJ8-net_hetimatan_net_http_HttpServer3xxJ8/src/net/hetimatan/io/filen/CashKyoroFile.java
net.hetimatan.io.filen.CashKyoroFile#$@$#CashKyoroFile(int)#$@$#CashKyoroFileHelper.newCashFile#$@$#METHOD	net.hetimatan.io.filen.CashKyoroFileHelper	newCashFile()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url0e7d57473a_kyorohiro_HetimaUtil_tgz-pJ8-net_hetimatan_net_http_HttpServer3xxJ8/src/net/hetimatan/io/filen/CashKyoroFileHelper.java
net.hetimatan.io.filen.CashKyoroFile#$@$#CashKyoroFile(int)#$@$#chunkSize#$@$#PARAMETER	net.hetimatan.io.filen.CashKyoroFile	CashKyoroFile(int)	chunkSize	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url0e7d57473a_kyorohiro_HetimaUtil_tgz-pJ8-net_hetimatan_net_http_HttpServer3xxJ8/src/net/hetimatan/io/filen/CashKyoroFile.java
net.hetimatan.io.filen.CashKyoroFile#$@$#CashKyoroFile(int)#$@$#mIsCash#$@$#FIELD	net.hetimatan.io.filen.CashKyoroFile	null	mIsCash	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url0e7d57473a_kyorohiro_HetimaUtil_tgz-pJ8-net_hetimatan_net_http_HttpServer3xxJ8/src/net/hetimatan/io/filen/CashKyoroFile.java
net.hetimatan.io.filen.CashKyoroFile#$@$#CashKyoroFile(int,int)#$@$#CashKyoroFileHelper.newCashFile#$@$#METHOD	net.hetimatan.io.filen.CashKyoroFileHelper	newCashFile()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url0e7d57473a_kyorohiro_HetimaUtil_tgz-pJ8-net_hetimatan_net_http_HttpServer3xxJ8/src/net/hetimatan/io/filen/CashKyoroFileHelper.java
net.hetimatan.io.filen.CashKyoroFile#$@$#CashKyoroFile(int,int)#$@$#chunkSize#$@$#PARAMETER	net.hetimatan.io.filen.CashKyoroFile	CashKyoroFile(int,int)	chunkSize	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url0e7d57473a_kyorohiro_HetimaUtil_tgz-pJ8-net_hetimatan_net_http_HttpServer3xxJ8/src/net/hetimatan/io/filen/CashKyoroFile.java
net.hetimatan.io.filen.CashKyoroFile#$@$#CashKyoroFile(int,int)#$@$#chunkNum#$@$#PARAMETER	net.hetimatan.io.filen.CashKyoroFile	CashKyoroFile(int,int)	chunkNum	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url0e7d57473a_kyorohiro_HetimaUtil_tgz-pJ8-net_hetimatan_net_http_HttpServer3xxJ8/src/net/hetimatan/io/filen/CashKyoroFile.java
net.hetimatan.io.filen.CashKyoroFile#$@$#CashKyoroFile(int,int)#$@$#mIsCash#$@$#FIELD	net.hetimatan.io.filen.CashKyoroFile	null	mIsCash	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url0e7d57473a_kyorohiro_HetimaUtil_tgz-pJ8-net_hetimatan_net_http_HttpServer3xxJ8/src/net/hetimatan/io/filen/CashKyoroFile.java
net.hetimatan.io.filen.CashKyoroFile#$@$#CashKyoroFile(java.io.File,int,int)#$@$#mChunkSize#$@$#FIELD	net.hetimatan.io.filen.CashKyoroFile	null	mChunkSize	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url0e7d57473a_kyorohiro_HetimaUtil_tgz-pJ8-net_hetimatan_net_http_HttpServer3xxJ8/src/net/hetimatan/io/filen/CashKyoroFile.java
net.hetimatan.io.filen.CashKyoroFile#$@$#CashKyoroFile(java.io.File,int,int)#$@$#chunkSize#$@$#PARAMETER	net.hetimatan.io.filen.CashKyoroFile	CashKyoroFile(java.io.File,int,int)	chunkSize	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url0e7d57473a_kyorohiro_HetimaUtil_tgz-pJ8-net_hetimatan_net_http_HttpServer3xxJ8/src/net/hetimatan/io/filen/CashKyoroFile.java
net.hetimatan.io.filen.CashKyoroFile#$@$#CashKyoroFile(java.io.File,int,int)#$@$#mFile#$@$#FIELD	net.hetimatan.io.filen.CashKyoroFile	null	mFile	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url0e7d57473a_kyorohiro_HetimaUtil_tgz-pJ8-net_hetimatan_net_http_HttpServer3xxJ8/src/net/hetimatan/io/filen/CashKyoroFile.java
net.hetimatan.io.filen.CashKyoroFile#$@$#CashKyoroFile(java.io.File,int,int)#$@$#f#$@$#PARAMETER	net.hetimatan.io.filen.CashKyoroFile	CashKyoroFile(java.io.File,int,int)	f	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url0e7d57473a_kyorohiro_HetimaUtil_tgz-pJ8-net_hetimatan_net_http_HttpServer3xxJ8/src/net/hetimatan/io/filen/CashKyoroFile.java
net.hetimatan.io.filen.CashKyoroFile#$@$#CashKyoroFile(java.io.File,int,int)#$@$#mFile.exists#$@$#METHOD	java.io.File	exists()	null	null	null
net.hetimatan.io.filen.CashKyoroFile#$@$#CashKyoroFile(java.io.File,int,int)#$@$#mFile#$@$#FIELD	net.hetimatan.io.filen.CashKyoroFile	null	mFile	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url0e7d57473a_kyorohiro_HetimaUtil_tgz-pJ8-net_hetimatan_net_http_HttpServer3xxJ8/src/net/hetimatan/io/filen/CashKyoroFile.java
net.hetimatan.io.filen.CashKyoroFile#$@$#CashKyoroFile(java.io.File,int,int)#$@$#mRAFile#$@$#FIELD	net.hetimatan.io.filen.CashKyoroFile	null	mRAFile	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url0e7d57473a_kyorohiro_HetimaUtil_tgz-pJ8-net_hetimatan_net_http_HttpServer3xxJ8/src/net/hetimatan/io/filen/CashKyoroFile.java
net.hetimatan.io.filen.CashKyoroFile#$@$#CashKyoroFile(java.io.File,int,int)#$@$#mFile#$@$#FIELD	net.hetimatan.io.filen.CashKyoroFile	null	mFile	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url0e7d57473a_kyorohiro_HetimaUtil_tgz-pJ8-net_hetimatan_net_http_HttpServer3xxJ8/src/net/hetimatan/io/filen/CashKyoroFile.java
net.hetimatan.io.filen.CashKyoroFile#$@$#CashKyoroFile(java.io.File,int,int)#$@$#f#$@$#PARAMETER	net.hetimatan.io.filen.CashKyoroFile	CashKyoroFile(java.io.File,int,int)	f	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url0e7d57473a_kyorohiro_HetimaUtil_tgz-pJ8-net_hetimatan_net_http_HttpServer3xxJ8/src/net/hetimatan/io/filen/CashKyoroFile.java
