enc_class	enc_method	exp	kind	class	method	param	index	uri
net.slreynolds.ds.export.ExportException#$@$#ExportException(java.lang.String)#$@$#message#$@$#PARAMETER	net.slreynolds.ds.export.ExportException	ExportException(java.lang.String)	message	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9ef4af9ae5_stevenreyn_RegionViewer_tgz-pJ8-net_slreynolds_ds_SecondTestJ8/src/net/slreynolds/ds/export/ExportException.java
net.slreynolds.ds.export.ExportException#$@$#ExportException(java.lang.String,java.lang.Throwable)#$@$#message#$@$#PARAMETER	net.slreynolds.ds.export.ExportException	ExportException(java.lang.String,java.lang.Throwable)	message	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9ef4af9ae5_stevenreyn_RegionViewer_tgz-pJ8-net_slreynolds_ds_SecondTestJ8/src/net/slreynolds/ds/export/ExportException.java
net.slreynolds.ds.export.ExportException#$@$#ExportException(java.lang.String,java.lang.Throwable)#$@$#cause#$@$#PARAMETER	net.slreynolds.ds.export.ExportException	ExportException(java.lang.String,java.lang.Throwable)	cause	1	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9ef4af9ae5_stevenreyn_RegionViewer_tgz-pJ8-net_slreynolds_ds_SecondTestJ8/src/net/slreynolds/ds/export/ExportException.java
net.slreynolds.ds.export.AbstractExporter#$@$#setColors(java.util.List)#$@$#cs#$@$#PARAMETER	net.slreynolds.ds.export.AbstractExporter	setColors(java.util.List)	cs	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9ef4af9ae5_stevenreyn_RegionViewer_tgz-pJ8-net_slreynolds_ds_SecondTestJ8/src/net/slreynolds/ds/export/AbstractExporter.java
net.slreynolds.ds.export.AbstractExporter#$@$#setColors(java.util.List)#$@$#cs.size#$@$#METHOD	java.util.List	size()	null	null	null
net.slreynolds.ds.export.AbstractExporter#$@$#setColors(java.util.List)#$@$#cs#$@$#PARAMETER	net.slreynolds.ds.export.AbstractExporter	setColors(java.util.List)	cs	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9ef4af9ae5_stevenreyn_RegionViewer_tgz-pJ8-net_slreynolds_ds_SecondTestJ8/src/net/slreynolds/ds/export/AbstractExporter.java
net.slreynolds.ds.export.AbstractExporter#$@$#setColors(java.util.List)#$@$#colors#$@$#FIELD	net.slreynolds.ds.export.AbstractExporter	null	colors	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9ef4af9ae5_stevenreyn_RegionViewer_tgz-pJ8-net_slreynolds_ds_SecondTestJ8/src/net/slreynolds/ds/export/AbstractExporter.java
net.slreynolds.ds.export.AbstractExporter#$@$#setColors(java.util.List)#$@$#cs.toArray#$@$#METHOD	java.util.List	toArray(T[])	null	null	null
net.slreynolds.ds.export.AbstractExporter#$@$#setColors(java.util.List)#$@$#cs#$@$#PARAMETER	net.slreynolds.ds.export.AbstractExporter	setColors(java.util.List)	cs	0	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/url9ef4af9ae5_stevenreyn_RegionViewer_tgz-pJ8-net_slreynolds_ds_SecondTestJ8/src/net/slreynolds/ds/export/AbstractExporter.java
net.slreynolds.ds.export.AbstractExporter#$@$#setColors(java.util.List)#$@$#cs.size#$@$#METHOD	java.util.List	size()	null	null	null
