enc_class	enc_method	exp	kind	class	method	param	index	uri
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#MongoDBFactory.getInstance#$@$#METHOD	vikram.demo.factory.MongoDBFactory	getInstance()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb090c33e5e_vikrambindal_mongodb_tgz-pJ8-vikram_demo_main_BlogDemoMainJ8/src/vikram/demo/factory/MongoDBFactory.java
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#System.out.println#$@$#METHOD	java.io.PrintStream	println(java.lang.String)	null	null	null
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#java.lang.System.out#$@$#FIELD	java.lang.System	null	out	null	null
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#authorDAO.createAuthor#$@$#METHOD	vikram.demo.dao.AuthorDAOImpl	createAuthor(vikram.demo.domain.Author)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb090c33e5e_vikrambindal_mongodb_tgz-pJ8-vikram_demo_main_BlogDemoMainJ8/src/vikram/demo/dao/AuthorDAOImpl.java
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#System.out.println#$@$#METHOD	java.io.PrintStream	println(java.lang.String)	null	null	null
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#java.lang.System.out#$@$#FIELD	java.lang.System	null	out	null	null
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#authorDAO.findAuthorByFirstName#$@$#METHOD	vikram.demo.dao.AuthorDAOImpl	findAuthorByFirstName(java.lang.String)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb090c33e5e_vikrambindal_mongodb_tgz-pJ8-vikram_demo_main_BlogDemoMainJ8/src/vikram/demo/dao/AuthorDAOImpl.java
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#System.out.println#$@$#METHOD	java.io.PrintStream	println(java.lang.Object)	null	null	null
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#java.lang.System.out#$@$#FIELD	java.lang.System	null	out	null	null
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#tagList.add#$@$#METHOD	java.util.List	add(E)	null	null	null
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#searchedAuthor.getId#$@$#METHOD	vikram.demo.domain.Blog	getId()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb090c33e5e_vikrambindal_mongodb_tgz-pJ8-vikram_demo_main_BlogDemoMainJ8/src/vikram/demo/domain/Blog.java
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#postDAO.createPost#$@$#METHOD	vikram.demo.dao.PostDAOImpl	createPost(vikram.demo.domain.Post)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb090c33e5e_vikrambindal_mongodb_tgz-pJ8-vikram_demo_main_BlogDemoMainJ8/src/vikram/demo/dao/PostDAOImpl.java
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#tagList.add#$@$#METHOD	java.util.List	add(E)	null	null	null
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#tagList.add#$@$#METHOD	java.util.List	add(E)	null	null	null
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#searchedAuthor.getId#$@$#METHOD	vikram.demo.domain.Blog	getId()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb090c33e5e_vikrambindal_mongodb_tgz-pJ8-vikram_demo_main_BlogDemoMainJ8/src/vikram/demo/domain/Blog.java
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#postDAO.createPost#$@$#METHOD	vikram.demo.dao.PostDAOImpl	createPost(vikram.demo.domain.Post)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb090c33e5e_vikrambindal_mongodb_tgz-pJ8-vikram_demo_main_BlogDemoMainJ8/src/vikram/demo/dao/PostDAOImpl.java
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#tagList.add#$@$#METHOD	java.util.List	add(E)	null	null	null
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#searchedAuthor.getId#$@$#METHOD	vikram.demo.domain.Blog	getId()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb090c33e5e_vikrambindal_mongodb_tgz-pJ8-vikram_demo_main_BlogDemoMainJ8/src/vikram/demo/domain/Blog.java
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#postDAO.createPost#$@$#METHOD	vikram.demo.dao.PostDAOImpl	createPost(vikram.demo.domain.Post)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb090c33e5e_vikrambindal_mongodb_tgz-pJ8-vikram_demo_main_BlogDemoMainJ8/src/vikram/demo/dao/PostDAOImpl.java
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#System.out.println#$@$#METHOD	java.io.PrintStream	println(java.lang.String)	null	null	null
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#java.lang.System.out#$@$#FIELD	java.lang.System	null	out	null	null
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#postDAO.findPostByTitle#$@$#METHOD	vikram.demo.dao.PostDAOImpl	findPostByTitle(java.lang.String)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb090c33e5e_vikrambindal_mongodb_tgz-pJ8-vikram_demo_main_BlogDemoMainJ8/src/vikram/demo/dao/PostDAOImpl.java
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#System.out.println#$@$#METHOD	java.io.PrintStream	println(java.lang.Object)	null	null	null
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#java.lang.System.out#$@$#FIELD	java.lang.System	null	out	null	null
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#searchPost.getId#$@$#METHOD	vikram.demo.domain.Blog	getId()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb090c33e5e_vikrambindal_mongodb_tgz-pJ8-vikram_demo_main_BlogDemoMainJ8/src/vikram/demo/domain/Blog.java
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#postCommentsDAO.createComment#$@$#METHOD	vikram.demo.dao.PostCommentsDAOImpl	createComment(vikram.demo.domain.PostComments)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb090c33e5e_vikrambindal_mongodb_tgz-pJ8-vikram_demo_main_BlogDemoMainJ8/src/vikram/demo/dao/PostCommentsDAOImpl.java
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#searchPost.getId#$@$#METHOD	vikram.demo.domain.Blog	getId()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb090c33e5e_vikrambindal_mongodb_tgz-pJ8-vikram_demo_main_BlogDemoMainJ8/src/vikram/demo/domain/Blog.java
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#postCommentsDAO.createComment#$@$#METHOD	vikram.demo.dao.PostCommentsDAOImpl	createComment(vikram.demo.domain.PostComments)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb090c33e5e_vikrambindal_mongodb_tgz-pJ8-vikram_demo_main_BlogDemoMainJ8/src/vikram/demo/dao/PostCommentsDAOImpl.java
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#System.out.println#$@$#METHOD	java.io.PrintStream	println(java.lang.String)	null	null	null
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#java.lang.System.out#$@$#FIELD	java.lang.System	null	out	null	null
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#postDAO.findPostByTitle#$@$#METHOD	vikram.demo.dao.PostDAOImpl	findPostByTitle(java.lang.String)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb090c33e5e_vikrambindal_mongodb_tgz-pJ8-vikram_demo_main_BlogDemoMainJ8/src/vikram/demo/dao/PostDAOImpl.java
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#System.out.println#$@$#METHOD	java.io.PrintStream	println(java.lang.Object)	null	null	null
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#java.lang.System.out#$@$#FIELD	java.lang.System	null	out	null	null
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#searchPost.getId#$@$#METHOD	vikram.demo.domain.Blog	getId()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb090c33e5e_vikrambindal_mongodb_tgz-pJ8-vikram_demo_main_BlogDemoMainJ8/src/vikram/demo/domain/Blog.java
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#postCommentsDAO.createComment#$@$#METHOD	vikram.demo.dao.PostCommentsDAOImpl	createComment(vikram.demo.domain.PostComments)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb090c33e5e_vikrambindal_mongodb_tgz-pJ8-vikram_demo_main_BlogDemoMainJ8/src/vikram/demo/dao/PostCommentsDAOImpl.java
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#postDAO.countPostByAuthor#$@$#METHOD	vikram.demo.dao.PostDAOImpl	countPostByAuthor(org.bson.types.ObjectId)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb090c33e5e_vikrambindal_mongodb_tgz-pJ8-vikram_demo_main_BlogDemoMainJ8/src/vikram/demo/dao/PostDAOImpl.java
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#searchedAuthor.getId#$@$#METHOD	vikram.demo.domain.Blog	getId()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb090c33e5e_vikrambindal_mongodb_tgz-pJ8-vikram_demo_main_BlogDemoMainJ8/src/vikram/demo/domain/Blog.java
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#System.out.println#$@$#METHOD	java.io.PrintStream	println(java.lang.String)	null	null	null
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#java.lang.System.out#$@$#FIELD	java.lang.System	null	out	null	null
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#System.out.println#$@$#METHOD	java.io.PrintStream	println(java.lang.String)	null	null	null
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#java.lang.System.out#$@$#FIELD	java.lang.System	null	out	null	null
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#postDAO.findPostByAuthor#$@$#METHOD	vikram.demo.dao.PostDAOImpl	findPostByAuthor(org.bson.types.ObjectId)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb090c33e5e_vikrambindal_mongodb_tgz-pJ8-vikram_demo_main_BlogDemoMainJ8/src/vikram/demo/dao/PostDAOImpl.java
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#searchedAuthor.getId#$@$#METHOD	vikram.demo.domain.Blog	getId()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/dataset/urlb090c33e5e_vikrambindal_mongodb_tgz-pJ8-vikram_demo_main_BlogDemoMainJ8/src/vikram/demo/domain/Blog.java
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#System.out.println#$@$#METHOD	java.io.PrintStream	println(java.lang.Object)	null	null	null
vikram.demo.main.BlogDemoMain#$@$#main(java.lang.String[])#$@$#java.lang.System.out#$@$#FIELD	java.lang.System	null	out	null	null
