kind	class	method	param	index	uri	reason	annotation	rootClass	rootMethod
FIELD	org.spacious_team.table_wrapper.api.MutableTableRow	null	row	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_api-ngt-pre/src/src/main/java/org/spacious_team/table_wrapper/api/MutableTableRow.java	METHOD_NO_INIT	nullable	org.spacious_team.table_wrapper.api.MutableTableRow	null
PARAMETER	org.spacious_team.table_wrapper.api.MutableTableRow	getCell(org.spacious_team.table_wrapper.api.TableColumnDescription)	column	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_api-ngt-pre/src/src/main/java/org/spacious_team/table_wrapper/api/MutableTableRow.java	WRONG_OVERRIDE_PARAM	nullable	org.spacious_team.table_wrapper.api.MutableTableRow	getCell(org.spacious_team.table_wrapper.api.TableColumnDescription)
PARAMETER	org.spacious_team.table_wrapper.api.MutableTableRow	getCell(int)	i	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_api-ngt-pre/src/src/main/java/org/spacious_team/table_wrapper/api/MutableTableRow.java	WRONG_OVERRIDE_PARAM	nullable	org.spacious_team.table_wrapper.api.MutableTableRow	getCell(int)
PARAMETER	org.spacious_team.table_wrapper.api.MutableTableRow	rowContains(java.lang.Object)	expected	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_api-ngt-pre/src/src/main/java/org/spacious_team/table_wrapper/api/MutableTableRow.java	WRONG_OVERRIDE_PARAM	nullable	org.spacious_team.table_wrapper.api.MutableTableRow	rowContains(java.lang.Object)
PARAMETER	org.spacious_team.table_wrapper.api.MutableTableRow	getCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)	column	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_api-ngt-pre/src/src/main/java/org/spacious_team/table_wrapper/api/MutableTableRow.java	WRONG_OVERRIDE_PARAM	nullable	org.spacious_team.table_wrapper.api.MutableTableRow	getCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)
METHOD	org.spacious_team.table_wrapper.api.MutableTableRow	getCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_api-ngt-pre/src/src/main/java/org/spacious_team/table_wrapper/api/MutableTableRow.java	RETURN_NULLABLE	nullable	org.spacious_team.table_wrapper.api.MutableTableRow	getCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)
PARAMETER	org.spacious_team.table_wrapper.api.MutableTableRow	getIntCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)	column	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_api-ngt-pre/src/src/main/java/org/spacious_team/table_wrapper/api/MutableTableRow.java	WRONG_OVERRIDE_PARAM	nullable	org.spacious_team.table_wrapper.api.MutableTableRow	getIntCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)
PARAMETER	org.spacious_team.table_wrapper.api.MutableTableRow	getLongCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)	column	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_api-ngt-pre/src/src/main/java/org/spacious_team/table_wrapper/api/MutableTableRow.java	WRONG_OVERRIDE_PARAM	nullable	org.spacious_team.table_wrapper.api.MutableTableRow	getLongCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)
PARAMETER	org.spacious_team.table_wrapper.api.MutableTableRow	getDoubleCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)	column	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_api-ngt-pre/src/src/main/java/org/spacious_team/table_wrapper/api/MutableTableRow.java	WRONG_OVERRIDE_PARAM	nullable	org.spacious_team.table_wrapper.api.MutableTableRow	getDoubleCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)
PARAMETER	org.spacious_team.table_wrapper.api.MutableTableRow	getBigDecimalCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)	column	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_api-ngt-pre/src/src/main/java/org/spacious_team/table_wrapper/api/MutableTableRow.java	WRONG_OVERRIDE_PARAM	nullable	org.spacious_team.table_wrapper.api.MutableTableRow	getBigDecimalCellValue(org.spacious_team.table_wrapper.api.TableColumnDescription)
