kind	class	method	param	index	uri	reason	annotation	rootClass	rootMethod
FIELD	com.squareup.picasso3.DeferredRequestCreator	null	callback	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ngt-pre/src/src/main/java/com/squareup/picasso3/DeferredRequestCreator.java	ASSIGN_FIELD_NULLABLE	nullable	com.squareup.picasso3.DeferredRequestCreator	cancel()
PARAMETER	com.squareup.picasso3.Action	Action(com.squareup.picasso3.Picasso,com.squareup.picasso3.Target,com.squareup.picasso3.Request)	wrapper	1	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ngt-pre/src/src/main/java/com/squareup/picasso3/Action.java	PASS_NULLABLE	nullable	com.squareup.picasso3.RemoteViewsAction	RemoteViewsAction(com.squareup.picasso3.Picasso,com.squareup.picasso3.Request,com.squareup.picasso3.Target,com.squareup.picasso3.Callback)
PARAMETER	com.squareup.picasso3.RemoteViewsAction	complete(com.squareup.picasso3.RequestHandler.Result)	result	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ngt-pre/src/src/main/java/com/squareup/picasso3/RemoteViewsAction.java	WRONG_OVERRIDE_PARAM	nullable	com.squareup.picasso3.RemoteViewsAction	complete(com.squareup.picasso3.RequestHandler.Result)
PARAMETER	com.squareup.picasso3.RemoteViewsAction	error(java.lang.Exception)	e	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ngt-pre/src/src/main/java/com/squareup/picasso3/RemoteViewsAction.java	WRONG_OVERRIDE_PARAM	nullable	com.squareup.picasso3.RemoteViewsAction	error(java.lang.Exception)
PARAMETER	com.squareup.picasso3.BitmapHunter	shouldRetry(boolean,android.net.NetworkInfo)	info	1	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ngt-pre/src/src/main/java/com/squareup/picasso3/BitmapHunter.java	PASS_NULLABLE	nullable	com.squareup.picasso3.Dispatcher	performRetry(com.squareup.picasso3.BitmapHunter)
PARAMETER	com.squareup.picasso3.MemoryPolicy	shouldWriteToMemoryCache(int)	memoryPolicy	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ngt-pre/src/src/main/java/com/squareup/picasso3/MemoryPolicy.java	PASS_NULLABLE	nullable	com.squareup.picasso3.Dispatcher	performComplete(com.squareup.picasso3.BitmapHunter)
PARAMETER	com.squareup.picasso3.RequestCreator	RequestCreator(com.squareup.picasso3.Picasso,android.net.Uri,int)	uri	1	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ngt-pre/src/src/main/java/com/squareup/picasso3/RequestCreator.java	PASS_NULLABLE	nullable	com.squareup.picasso3.Picasso	load(java.lang.String)
PARAMETER	com.squareup.picasso3.RequestCreator	RequestCreator(com.squareup.picasso3.Picasso,android.net.Uri,int)	uri	1	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ngt-pre/src/src/main/java/com/squareup/picasso3/RequestCreator.java	PASS_NULLABLE	nullable	com.squareup.picasso3.Picasso	load(java.io.File)
PARAMETER	com.squareup.picasso3.RequestCreator	RequestCreator(com.squareup.picasso3.Picasso,android.net.Uri,int)	uri	1	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ngt-pre/src/src/main/java/com/squareup/picasso3/RequestCreator.java	PASS_NULLABLE	nullable	com.squareup.picasso3.Picasso	load(int)
METHOD	com.squareup.picasso3.Picasso	quickMemoryCacheCheck(java.lang.String)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ngt-pre/src/src/main/java/com/squareup/picasso3/Picasso.java	RETURN_NULLABLE	nullable	com.squareup.picasso3.Picasso	quickMemoryCacheCheck(java.lang.String)
PARAMETER	com.squareup.picasso3.MemoryPolicy	shouldReadFromMemoryCache(int)	memoryPolicy	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ngt-pre/src/src/main/java/com/squareup/picasso3/MemoryPolicy.java	PASS_NULLABLE	nullable	com.squareup.picasso3.Picasso	resumeAction(com.squareup.picasso3.Action)
PARAMETER	com.squareup.picasso3.Picasso	deliverAction(com.squareup.picasso3.RequestHandler.Result,com.squareup.picasso3.Action,java.lang.Exception)	e	2	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ngt-pre/src/src/main/java/com/squareup/picasso3/Picasso.java	PASS_NULLABLE	nullable	com.squareup.picasso3.Picasso	resumeAction(com.squareup.picasso3.Action)
