message_type	message	enc_class	enc_member	offset	path	target_kind	target_class	target_method	target_param	target_index	target_path
WRONG_OVERRIDE_PARAM	parameter sdk is @NonNull, but parameter in superclass method butterknife.compiler.ResourceBinding.requiresResources(int) is @Nullable	butterknife.compiler.FieldTypefaceBinding	requiresResources(int)	1521	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/butterknife-ngt-post/src/src/main/java/butterknife/compiler/FieldTypefaceBinding.java	PARAMETER	butterknife.compiler.FieldTypefaceBinding	requiresResources(int)	sdk	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/butterknife-ngt-post/src/src/main/java/butterknife/compiler/FieldTypefaceBinding.java
WRONG_OVERRIDE_PARAM	parameter sdk is @NonNull, but parameter in superclass method butterknife.compiler.ResourceBinding.render(int) is @Nullable	butterknife.compiler.FieldTypefaceBinding	render(int)	1616	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/butterknife-ngt-post/src/src/main/java/butterknife/compiler/FieldTypefaceBinding.java	PARAMETER	butterknife.compiler.FieldTypefaceBinding	render(int)	sdk	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/butterknife-ngt-post/src/src/main/java/butterknife/compiler/FieldTypefaceBinding.java
METHOD_NO_INIT	initializer method does not guarantee @NonNull field trees (line 142) is initialized along all control-flow paths (remember to check for exceptions or early returns).	butterknife.compiler.ButterKnifeProcessor	init(javax.annotation.processing.ProcessingEnvironment)	5150	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/butterknife-ngt-post/src/src/main/java/butterknife/compiler/ButterKnifeProcessor.java	null	null	null	null	null	null
PASS_NULLABLE	passing @Nullable parameter 'sdk' where @NonNull is required	butterknife.compiler.ButterKnifeProcessor	process(java.util.Set,javax.annotation.processing.RoundEnvironment)	7565	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/butterknife-ngt-post/src/src/main/java/butterknife/compiler/ButterKnifeProcessor.java	PARAMETER	butterknife.compiler.BindingSet	brewJava(int,boolean,boolean)	sdk	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/butterknife-ngt-post/src/src/main/java/butterknife/compiler/BindingSet.java
PASS_NULLABLE	passing @Nullable parameter 'e.getMessage()' where @NonNull is required	butterknife.compiler.ButterKnifeProcessor	process(java.util.Set,javax.annotation.processing.RoundEnvironment)	7726	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/butterknife-ngt-post/src/src/main/java/butterknife/compiler/ButterKnifeProcessor.java	PARAMETER	butterknife.compiler.ButterKnifeProcessor	error(javax.lang.model.element.Element,java.lang.String,java.lang.Object[])	args	2	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/butterknife-ngt-post/src/src/main/java/butterknife/compiler/ButterKnifeProcessor.java
DEREFERENCE_NULLABLE	dereferenced expression enclosingElement is @Nullable	butterknife.compiler.ButterKnifeProcessor	isInaccessibleViaGeneratedCode(java.lang.Class,java.lang.String,javax.lang.model.element.Element)	16206	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/butterknife-ngt-post/src/src/main/java/butterknife/compiler/ButterKnifeProcessor.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression enclosingElement is @Nullable	butterknife.compiler.ButterKnifeProcessor	isInaccessibleViaGeneratedCode(java.lang.Class,java.lang.String,javax.lang.model.element.Element)	16355	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/butterknife-ngt-post/src/src/main/java/butterknife/compiler/ButterKnifeProcessor.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression enclosingElement is @Nullable	butterknife.compiler.ButterKnifeProcessor	isBindingInWrongPackage(java.lang.Class,javax.lang.model.element.Element)	17255	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/butterknife-ngt-post/src/src/main/java/butterknife/compiler/ButterKnifeProcessor.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression enclosingElement is @Nullable	butterknife.compiler.ButterKnifeProcessor	parseBindView(javax.lang.model.element.Element,java.util.Map,java.util.Set)	18552	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/butterknife-ngt-post/src/src/main/java/butterknife/compiler/ButterKnifeProcessor.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression enclosingElement is @Nullable	butterknife.compiler.ButterKnifeProcessor	parseBindViews(javax.lang.model.element.Element,java.util.Map,java.util.Set)	21687	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/butterknife-ngt-post/src/src/main/java/butterknife/compiler/ButterKnifeProcessor.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression enclosingElement is @Nullable	butterknife.compiler.ButterKnifeProcessor	parseBindViews(javax.lang.model.element.Element,java.util.Map,java.util.Set)	22041	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/butterknife-ngt-post/src/src/main/java/butterknife/compiler/ButterKnifeProcessor.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression enclosingElement is @Nullable	butterknife.compiler.ButterKnifeProcessor	parseBindViews(javax.lang.model.element.Element,java.util.Map,java.util.Set)	22743	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/butterknife-ngt-post/src/src/main/java/butterknife/compiler/ButterKnifeProcessor.java	null	null	null	null	null	null
DEREFERENCE_NULLABLE	dereferenced expression enclosingElement is @Nullable	butterknife.compiler.ButterKnifeProcessor	parseBindViews(javax.lang.model.element.Element,java.util.Map,java.util.Set)	22967	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/butterknife-ngt-post/src/src/main/java/butterknife/compiler/ButterKnifeProcessor.java	null	null	null	null	null	null
