kind	class	method	param	index	uri	reason	annotation	rootClass	rootMethod
METHOD	com.squareup.picasso3.RequestHandler$Result	getBitmap()	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ann-pre/src/src/main/java/com/squareup/picasso3/RequestHandler.java	RETURN_NULLABLE	nullable	com.squareup.picasso3.RequestHandler$Result	getBitmap()
METHOD	com.squareup.picasso3.RequestHandler	createBitmapOptions(com.squareup.picasso3.Request)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ann-pre/src/src/main/java/com/squareup/picasso3/RequestHandler.java	RETURN_NULLABLE	nullable	com.squareup.picasso3.RequestHandler	createBitmapOptions(com.squareup.picasso3.Request)
FIELD	com.squareup.picasso3.BitmapHunter	null	actions	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ann-pre/src/src/main/java/com/squareup/picasso3/BitmapHunter.java	METHOD_NO_INIT	nullable	com.squareup.picasso3.BitmapHunter	null
FIELD	com.squareup.picasso3.BitmapHunter	null	result	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ann-pre/src/src/main/java/com/squareup/picasso3/BitmapHunter.java	METHOD_NO_INIT	nullable	com.squareup.picasso3.BitmapHunter	null
METHOD	com.squareup.picasso3.BitmapHunter	getException()	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ann-pre/src/src/main/java/com/squareup/picasso3/BitmapHunter.java	RETURN_NULLABLE	nullable	com.squareup.picasso3.BitmapHunter	getException()
FIELD	com.squareup.picasso3.RequestCreator	null	picasso	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ann-pre/src/src/main/java/com/squareup/picasso3/RequestCreator.java	ASSIGN_FIELD_NULLABLE	nullable	com.squareup.picasso3.RequestCreator	RequestCreator()
FIELD	com.squareup.picasso3.Action	null	wrapper	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ann-pre/src/src/main/java/com/squareup/picasso3/Action.java	ASSIGN_FIELD_NULLABLE	nullable	com.squareup.picasso3.Action	Action(com.squareup.picasso3.Picasso,com.squareup.picasso3.Target,com.squareup.picasso3.Request)
FIELD	com.squareup.picasso3.Request	null	uri	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ann-pre/src/src/main/java/com/squareup/picasso3/Request.java	ASSIGN_FIELD_NULLABLE	nullable	com.squareup.picasso3.Request	Request(com.squareup.picasso3.Request.Builder)
FIELD	com.squareup.picasso3.Request	null	config	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ann-pre/src/src/main/java/com/squareup/picasso3/Request.java	ASSIGN_FIELD_NULLABLE	nullable	com.squareup.picasso3.Request	Request(com.squareup.picasso3.Request.Builder)
FIELD	com.squareup.picasso3.Request$Builder	null	priority	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ann-pre/src/src/main/java/com/squareup/picasso3/Request.java	METHOD_NO_INIT	nullable	com.squareup.picasso3.Request$Builder	null
FIELD	com.squareup.picasso3.Request$Builder	null	priority	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ann-pre/src/src/main/java/com/squareup/picasso3/Request.java	METHOD_NO_INIT	nullable	com.squareup.picasso3.Request$Builder	null
FIELD	com.squareup.picasso3.Request$Builder	null	priority	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/picasso-ann-pre/src/src/main/java/com/squareup/picasso3/Request.java	METHOD_NO_INIT	nullable	com.squareup.picasso3.Request$Builder	null
