message_type	message	enc_class	enc_member	offset	path	target_kind	target_class	target_method	target_param	target_index	target_path
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.google.cloud.tools.jib.registry.ManifestPuller	ManifestPuller(com.google.cloud.tools.jib.registry.RegistryEndpointProperties,java.lang.String,java.lang.Class)	2894	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-post/src/src/main/java/com/google/cloud/tools/jib/registry/ManifestPuller.java	FIELD	com.google.cloud.tools.jib.registry.ManifestPuller	null	imageTag	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-post/src/src/main/java/com/google/cloud/tools/jib/registry/ManifestPuller.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.google.cloud.tools.jib.registry.RegistryEndpointProperties	RegistryEndpointProperties(java.lang.String,java.lang.String)	1691	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-post/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryEndpointProperties.java	FIELD	com.google.cloud.tools.jib.registry.RegistryEndpointProperties	null	serverUrl	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-post/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryEndpointProperties.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.google.cloud.tools.jib.registry.RegistryEndpointProperties	RegistryEndpointProperties(java.lang.String,java.lang.String)	1727	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-post/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryEndpointProperties.java	FIELD	com.google.cloud.tools.jib.registry.RegistryEndpointProperties	null	imageName	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-post/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryEndpointProperties.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.google.cloud.tools.jib.http.BlobHttpContent	BlobHttpContent(com.google.cloud.tools.jib.blob.Blob,java.lang.String)	1660	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-post/src/src/main/java/com/google/cloud/tools/jib/http/BlobHttpContent.java	FIELD	com.google.cloud.tools.jib.http.BlobHttpContent	null	blob	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-post/src/src/main/java/com/google/cloud/tools/jib/http/BlobHttpContent.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.google.cloud.tools.jib.blob.BlobDescriptor	BlobDescriptor(long,com.google.cloud.tools.jib.image.DescriptorDigest)	2875	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-post/src/src/main/java/com/google/cloud/tools/jib/blob/BlobDescriptor.java	FIELD	com.google.cloud.tools.jib.blob.BlobDescriptor	null	digest	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-post/src/src/main/java/com/google/cloud/tools/jib/blob/BlobDescriptor.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.google.cloud.tools.jib.registry.ManifestPusher	ManifestPusher(com.google.cloud.tools.jib.registry.RegistryEndpointProperties,com.google.cloud.tools.jib.image.json.BuildableManifestTemplate,java.lang.String)	2438	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-post/src/src/main/java/com/google/cloud/tools/jib/registry/ManifestPusher.java	FIELD	com.google.cloud.tools.jib.registry.ManifestPusher	null	imageTag	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-post/src/src/main/java/com/google/cloud/tools/jib/registry/ManifestPusher.java
WRONG_OVERRIDE_RETURN	method returns @Nullable, but superclass method com.google.cloud.tools.jib.registry.RegistryEndpointProvider.handleResponse(@org.checkerframework.checker.initialization.qual.Initialized,@org.checkerframework.checker.nullness.qual.NonNull com.google.cloud.tools.jib.http.Response) returns @NonNull	com.google.cloud.tools.jib.registry.ManifestPusher	handleResponse(com.google.cloud.tools.jib.http.Response)	3317	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-post/src/src/main/java/com/google/cloud/tools/jib/registry/ManifestPusher.java	METHOD	com.google.cloud.tools.jib.registry.RegistryEndpointProvider	handleResponse(com.google.cloud.tools.jib.http.Response)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-post/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryEndpointProvider.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.google.cloud.tools.jib.image.json.BuildableManifestTemplate$ContentDescriptorTemplate	ContentDescriptorTemplate(java.lang.String,long,com.google.cloud.tools.jib.image.DescriptorDigest)	2597	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-post/src/src/main/java/com/google/cloud/tools/jib/image/json/BuildableManifestTemplate.java	FIELD	com.google.cloud.tools.jib.image.json.BuildableManifestTemplate$ContentDescriptorTemplate	null	digest	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-post/src/src/main/java/com/google/cloud/tools/jib/image/json/BuildableManifestTemplate.java
WRONG_OVERRIDE_RETURN	method returns @Nullable, but superclass method com.google.cloud.tools.jib.registry.RegistryEndpointProvider.handleResponse(@org.checkerframework.checker.initialization.qual.Initialized,@org.checkerframework.checker.nullness.qual.NonNull com.google.cloud.tools.jib.http.Response) returns @NonNull	com.google.cloud.tools.jib.registry.AuthenticationMethodRetriever	handleResponse(com.google.cloud.tools.jib.http.Response)	2295	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-post/src/src/main/java/com/google/cloud/tools/jib/registry/AuthenticationMethodRetriever.java	METHOD	com.google.cloud.tools.jib.registry.RegistryEndpointProvider	handleResponse(com.google.cloud.tools.jib.http.Response)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-post/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryEndpointProvider.java
WRONG_OVERRIDE_RETURN	method returns @Nullable, but superclass method com.google.cloud.tools.jib.registry.RegistryEndpointProvider.handleHttpResponseException(@org.checkerframework.checker.initialization.qual.Initialized,@org.checkerframework.checker.nullness.qual.NonNull com.google.api.client.http.HttpResponseException) returns @NonNull	com.google.cloud.tools.jib.registry.AuthenticationMethodRetriever	handleHttpResponseException(com.google.api.client.http.HttpResponseException)	4255	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-post/src/src/main/java/com/google/cloud/tools/jib/registry/AuthenticationMethodRetriever.java	METHOD	com.google.cloud.tools.jib.registry.RegistryEndpointProvider	handleHttpResponseException(com.google.api.client.http.HttpResponseException)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-post/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryEndpointProvider.java
