class	path
com.google.cloud.tools.jib.registry.ManifestPuller	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/ManifestPuller.java
com.google.cloud.tools.jib.registry.RegistryEndpointProvider	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryEndpointProvider.java
com.google.cloud.tools.jib.image.json.ManifestTemplate	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/image/json/ManifestTemplate.java
com.google.cloud.tools.jib.json.JsonTemplate	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/json/JsonTemplate.java
com.google.cloud.tools.jib.registry.RegistryEndpointProperties	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryEndpointProperties.java
com.google.cloud.tools.jib.http.BlobHttpContent	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/http/BlobHttpContent.java
com.google.cloud.tools.jib.http.Response	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/http/Response.java
com.google.cloud.tools.jib.image.json.UnknownManifestFormatException	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/image/json/UnknownManifestFormatException.java
com.google.cloud.tools.jib.registry.RegistryException	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryException.java
com.google.cloud.tools.jib.blob.Blob	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/blob/Blob.java
com.google.cloud.tools.jib.blob.BlobDescriptor	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/blob/BlobDescriptor.java
com.google.cloud.tools.jib.image.DescriptorDigest	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/image/DescriptorDigest.java
com.google.cloud.tools.jib.registry.RegistryErrorException	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryErrorException.java
com.google.cloud.tools.jib.registry.ManifestPusher	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/ManifestPusher.java
com.google.cloud.tools.jib.image.json.BuildableManifestTemplate	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/image/json/BuildableManifestTemplate.java
com.google.cloud.tools.jib.image.json.BuildableManifestTemplate$ContentDescriptorTemplate	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/image/json/BuildableManifestTemplate.java
com.google.cloud.tools.jib.registry.RegistryAuthenticationFailedException	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryAuthenticationFailedException.java
com.google.cloud.tools.jib.registry.AuthenticationMethodRetriever	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/AuthenticationMethodRetriever.java
com.google.cloud.tools.jib.registry.RegistryAuthenticator	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryAuthenticator.java
com.google.cloud.tools.jib.registry.RegistryAuthenticator$AuthenticationResponseTemplate	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryAuthenticator.java
com.google.cloud.tools.jib.http.Authorization	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/http/Authorization.java
com.google.cloud.tools.jib.registry.BlobPusher	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java
com.google.cloud.tools.jib.registry.BlobPusher$Initializer	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java
com.google.cloud.tools.jib.registry.BlobPusher$Writer	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java
com.google.cloud.tools.jib.registry.BlobPusher$Committer	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java
com.google.cloud.tools.jib.registry.BlobPuller	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPuller.java
com.google.cloud.tools.jib.registry.UnexpectedBlobDigestException	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/UnexpectedBlobDigestException.java
com.google.cloud.tools.jib.registry.RegistryClient	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryClient.java
com.google.cloud.tools.jib.registry.RegistryClient$1	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryClient.java
com.google.cloud.tools.jib.Timer	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/Timer.java
com.google.cloud.tools.jib.builder.BuildLogger	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/builder/BuildLogger.java
com.google.cloud.tools.jib.registry.json.ErrorResponseTemplate	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/json/ErrorResponseTemplate.java
com.google.cloud.tools.jib.registry.json.ErrorEntryTemplate	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/json/ErrorEntryTemplate.java
com.google.cloud.tools.jib.registry.BlobChecker	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/BlobChecker.java
com.google.cloud.tools.jib.registry.RegistryNoResponseException	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryNoResponseException.java
com.google.cloud.tools.jib.registry.RegistryErrorExceptionBuilder	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryErrorExceptionBuilder.java
com.google.cloud.tools.jib.registry.RegistryUnauthorizedException	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryUnauthorizedException.java
com.google.cloud.tools.jib.registry.ErrorCodes	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/ErrorCodes.java
com.google.cloud.tools.jib.registry.RegistryAuthenticators	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryAuthenticators.java
com.google.cloud.tools.jib.registry.credentials.DockerCredentialHelper	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/credentials/DockerCredentialHelper.java
com.google.cloud.tools.jib.registry.credentials.DockerCredentialHelper$DockerCredentialsTemplate	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/credentials/DockerCredentialHelper.java
com.google.cloud.tools.jib.registry.credentials.NonexistentServerUrlDockerCredentialHelperException	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-wpi-pre/src/src/main/java/com/google/cloud/tools/jib/registry/credentials/NonexistentServerUrlDockerCredentialHelperException.java
