id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
1	com.leinardi.android.speeddial.UiUtils	UiUtils()	0	[]		private	false	/Users/nima/Developer/null-repair-auto/projects/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/UiUtils.java
2	com.leinardi.android.speeddial.UiUtils	getPrimaryColor(android.content.Context)	0	[false]		package	false	/Users/nima/Developer/null-repair-auto/projects/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/UiUtils.java
3	com.leinardi.android.speeddial.UiUtils	getAccentColor(android.content.Context)	0	[false]		package	false	/Users/nima/Developer/null-repair-auto/projects/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/UiUtils.java
4	com.leinardi.android.speeddial.UiUtils	dpToPx(android.content.Context,float)	0	[false, false]		package	false	/Users/nima/Developer/null-repair-auto/projects/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/UiUtils.java
5	com.leinardi.android.speeddial.UiUtils	pxToDp(float)	0	[false]		package	false	/Users/nima/Developer/null-repair-auto/projects/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/UiUtils.java
6	com.leinardi.android.speeddial.UiUtils	fadeOutAnim(android.view.View)	0	[false]		public	false	/Users/nima/Developer/null-repair-auto/projects/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/UiUtils.java
7	com.leinardi.android.speeddial.UiUtils$1	run()	8	[]	java.lang.Override	public	false	/Users/nima/Developer/null-repair-auto/projects/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/UiUtils.java
9	com.leinardi.android.speeddial.UiUtils	fadeInAnim(android.view.View)	0	[false]		public	false	/Users/nima/Developer/null-repair-auto/projects/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/UiUtils.java
10	com.leinardi.android.speeddial.UiUtils	shrinkAnim(android.view.View,boolean)	0	[false, false]		public	false	/Users/nima/Developer/null-repair-auto/projects/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/UiUtils.java
11	com.leinardi.android.speeddial.UiUtils$2	run()	8	[]	java.lang.Override	public	false	/Users/nima/Developer/null-repair-auto/projects/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/UiUtils.java
12	com.leinardi.android.speeddial.UiUtils	rotateForward(android.view.View,boolean)	0	[false, false]		public	false	/Users/nima/Developer/null-repair-auto/projects/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/UiUtils.java
13	com.leinardi.android.speeddial.UiUtils	rotateBackward(android.view.View,boolean)	0	[false, false]		public	false	/Users/nima/Developer/null-repair-auto/projects/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/UiUtils.java
14	com.leinardi.android.speeddial.UiUtils	getRotateDrawable(android.graphics.drawable.Drawable,float)	0	[false, false]		public	true	/Users/nima/Developer/null-repair-auto/projects/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/UiUtils.java
15	com.leinardi.android.speeddial.UiUtils$3	draw(android.graphics.Canvas)	16	[false]	java.lang.Override	public	false	/Users/nima/Developer/null-repair-auto/projects/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/UiUtils.java
17	com.leinardi.android.speeddial.UiUtils	getBitmapFromDrawable(android.graphics.drawable.Drawable)	0	[true]	android.support.annotation.Nullable	public	true	/Users/nima/Developer/null-repair-auto/projects/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/UiUtils.java
18	com.leinardi.android.speeddial.UiUtils	getDrawableFromBitmap(android.graphics.Bitmap)	0	[true]	android.support.annotation.Nullable	public	true	/Users/nima/Developer/null-repair-auto/projects/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/UiUtils.java
19	com.leinardi.android.speeddial.SpeedDialActionItem	SpeedDialActionItem(com.leinardi.android.speeddial.SpeedDialActionItem.Builder)	0	[false]		private	false	/Users/nima/Developer/null-repair-auto/projects/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/SpeedDialActionItem.java
20	com.leinardi.android.speeddial.SpeedDialActionItem	getId()	0	[]		public	false	/Users/nima/Developer/null-repair-auto/projects/FloatingActionButtonSpeedDial/library/src/main/java/com/leinardi/android/speeddial/SpeedDialActionItem.java
