REGION_CLASS	REGION_MEMBER	USED_MEMBER	USED_CLASS	SOURCE_TYPE
de.zuellich.meal_planner.MealPlanner	main(java.lang.String[])	class	de.zuellich.meal_planner.MealPlanner	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.BoardListing	getBoard()	board	de.zuellich.meal_planner.pinterest.datatypes.BoardListing	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.BoardListing	getBoard()	this	de.zuellich.meal_planner.pinterest.datatypes.BoardListing	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.BoardListing	setBoard(de.zuellich.meal_planner.pinterest.datatypes.Board)	board	de.zuellich.meal_planner.pinterest.datatypes.BoardListing	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.BoardListing	setBoard(de.zuellich.meal_planner.pinterest.datatypes.Board)	this	de.zuellich.meal_planner.pinterest.datatypes.BoardListing	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.BoardListing	getPins()	pins	de.zuellich.meal_planner.pinterest.datatypes.BoardListing	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.BoardListing	getPins()	this	de.zuellich.meal_planner.pinterest.datatypes.BoardListing	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.BoardListing	setPins(java.util.List)	pins	de.zuellich.meal_planner.pinterest.datatypes.BoardListing	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.BoardListing	setPins(java.util.List)	this	de.zuellich.meal_planner.pinterest.datatypes.BoardListing	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Board	getId()	id	de.zuellich.meal_planner.pinterest.datatypes.Board	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Board	setId(java.lang.String)	id	de.zuellich.meal_planner.pinterest.datatypes.Board	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Board	setId(java.lang.String)	this	de.zuellich.meal_planner.pinterest.datatypes.Board	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Board	getName()	name	de.zuellich.meal_planner.pinterest.datatypes.Board	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Board	setName(java.lang.String)	name	de.zuellich.meal_planner.pinterest.datatypes.Board	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Board	setName(java.lang.String)	this	de.zuellich.meal_planner.pinterest.datatypes.Board	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Board	getUrl()	url	de.zuellich.meal_planner.pinterest.datatypes.Board	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Board	setUrl(java.lang.String)	url	de.zuellich.meal_planner.pinterest.datatypes.Board	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Board	setUrl(java.lang.String)	this	de.zuellich.meal_planner.pinterest.datatypes.Board	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Board	equals(java.lang.Object)	this	de.zuellich.meal_planner.pinterest.datatypes.Board	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Board	toString()	id	de.zuellich.meal_planner.pinterest.datatypes.Board	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Board	toString()	name	de.zuellich.meal_planner.pinterest.datatypes.Board	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Board	toString()	url	de.zuellich.meal_planner.pinterest.datatypes.Board	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Pin	Pin(java.util.Map)	name	de.zuellich.meal_planner.pinterest.datatypes.Pin	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Pin	Pin(java.util.Map)	this	de.zuellich.meal_planner.pinterest.datatypes.Pin	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Pin	getId()	id	de.zuellich.meal_planner.pinterest.datatypes.Pin	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Pin	setId(java.lang.String)	id	de.zuellich.meal_planner.pinterest.datatypes.Pin	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Pin	setId(java.lang.String)	this	de.zuellich.meal_planner.pinterest.datatypes.Pin	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Pin	getOriginalLink()	originalLink	de.zuellich.meal_planner.pinterest.datatypes.Pin	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Pin	setOriginalLink(java.lang.String)	originalLink	de.zuellich.meal_planner.pinterest.datatypes.Pin	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Pin	setOriginalLink(java.lang.String)	this	de.zuellich.meal_planner.pinterest.datatypes.Pin	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Pin	equals(java.lang.Object)	this	de.zuellich.meal_planner.pinterest.datatypes.Pin	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Pin	toString()	id	de.zuellich.meal_planner.pinterest.datatypes.Pin	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Pin	toString()	originalLink	de.zuellich.meal_planner.pinterest.datatypes.Pin	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Pin	getNote()	note	de.zuellich.meal_planner.pinterest.datatypes.Pin	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Pin	setNote(java.lang.String)	note	de.zuellich.meal_planner.pinterest.datatypes.Pin	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Pin	setNote(java.lang.String)	this	de.zuellich.meal_planner.pinterest.datatypes.Pin	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Pin	getName()	name	de.zuellich.meal_planner.pinterest.datatypes.Pin	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Pin	setName(java.lang.String)	name	de.zuellich.meal_planner.pinterest.datatypes.Pin	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.Pin	setName(java.lang.String)	this	de.zuellich.meal_planner.pinterest.datatypes.Pin	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.BoardList	getBoards()	boards	de.zuellich.meal_planner.pinterest.datatypes.BoardList	SOURCE
de.zuellich.meal_planner.pinterest.datatypes.BoardList	setBoards(java.util.List)	boards	de.zuellich.meal_planner.pinterest.datatypes.BoardList	SOURCE
