class	path
org.cache2k.CacheEntry	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/CacheEntry.java
org.cache2k.io.LoadExceptionInfo	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/io/LoadExceptionInfo.java
org.cache2k.io.ExceptionPropagator	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/io/ExceptionPropagator.java
org.cache2k.Customization	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/Customization.java
org.cache2k.expiry.Expiry	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/expiry/Expiry.java
org.cache2k.expiry.ExpiryTimeValues	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/expiry/ExpiryTimeValues.java
org.cache2k.expiry.ExpiryPolicy	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/expiry/ExpiryPolicy.java
org.cache2k.expiry.ValueWithExpiryTime	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/expiry/ValueWithExpiryTime.java
org.cache2k.DataAware	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/DataAware.java
org.cache2k.Weigher	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/Weigher.java
org.cache2k.event.CacheEntryExpiredListener	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/event/CacheEntryExpiredListener.java
org.cache2k.event.CacheEntryOperationListener	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/event/CacheEntryOperationListener.java
org.cache2k.Cache	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/Cache.java
org.cache2k.KeyValueStore	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/KeyValueStore.java
org.cache2k.AdvancedKeyValueSource	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/AdvancedKeyValueSource.java
org.cache2k.KeyValueSource	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/KeyValueSource.java
org.cache2k.CacheOperationCompletionListener	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/CacheOperationCompletionListener.java
org.cache2k.processor.EntryProcessor	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/processor/EntryProcessor.java
org.cache2k.processor.EntryMutator	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/processor/EntryMutator.java
org.cache2k.processor.EntryProcessingResult	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/processor/EntryProcessingResult.java
org.cache2k.CacheManager	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/CacheManager.java
org.cache2k.spi.Cache2kCoreProvider	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/spi/Cache2kCoreProvider.java
org.cache2k.config.Cache2kConfig	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/config/Cache2kConfig.java
org.cache2k.config.ConfigBean	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/config/ConfigBean.java
org.cache2k.config.BeanMarker	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/config/BeanMarker.java
org.cache2k.config.ConfigWithSections	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/config/ConfigWithSections.java
org.cache2k.Cache2kBuilder	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/Cache2kBuilder.java
org.cache2k.Cache2kBuilder$1	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/cache2k_cf-ngt-pre/src/src/main/java/org/cache2k/Cache2kBuilder.java
