class	path
butterknife.compiler.FieldResourceBinding	/Users/nima/Developer/annotator-run/src/main/java/butterknife/compiler/FieldResourceBinding.java
butterknife.compiler.FieldResourceBinding$Type	/Users/nima/Developer/annotator-run/src/main/java/butterknife/compiler/FieldResourceBinding.java
butterknife.compiler.FieldResourceBinding$ResourceMethod	/Users/nima/Developer/annotator-run/src/main/java/butterknife/compiler/FieldResourceBinding.java
butterknife.compiler.ResourceBinding	/Users/nima/Developer/annotator-run/src/main/java/butterknife/compiler/ResourceBinding.java
butterknife.compiler.Id	/Users/nima/Developer/annotator-run/src/main/java/butterknife/compiler/Id.java
butterknife.compiler.FieldTypefaceBinding	/Users/nima/Developer/annotator-run/src/main/java/butterknife/compiler/FieldTypefaceBinding.java
butterknife.compiler.FieldTypefaceBinding$TypefaceStyles	/Users/nima/Developer/annotator-run/src/main/java/butterknife/compiler/FieldTypefaceBinding.java
butterknife.compiler.ButterKnifeProcessor	/Users/nima/Developer/annotator-run/src/main/java/butterknife/compiler/ButterKnifeProcessor.java
butterknife.compiler.ButterKnifeProcessor$RScanner	/Users/nima/Developer/annotator-run/src/main/java/butterknife/compiler/ButterKnifeProcessor.java
butterknife.compiler.BindingSet	/Users/nima/Developer/annotator-run/src/main/java/butterknife/compiler/BindingSet.java
butterknife.compiler.BindingSet$Builder	/Users/nima/Developer/annotator-run/src/main/java/butterknife/compiler/BindingSet.java
butterknife.compiler.FieldAnimationBinding	/Users/nima/Developer/annotator-run/src/main/java/butterknife/compiler/FieldAnimationBinding.java
butterknife.compiler.ViewBinding	/Users/nima/Developer/annotator-run/src/main/java/butterknife/compiler/ViewBinding.java
butterknife.compiler.ViewBinding$Builder	/Users/nima/Developer/annotator-run/src/main/java/butterknife/compiler/ViewBinding.java
butterknife.compiler.FieldCollectionViewBinding	/Users/nima/Developer/annotator-run/src/main/java/butterknife/compiler/FieldCollectionViewBinding.java
butterknife.compiler.FieldCollectionViewBinding$Kind	/Users/nima/Developer/annotator-run/src/main/java/butterknife/compiler/FieldCollectionViewBinding.java
butterknife.compiler.MemberViewBinding	/Users/nima/Developer/annotator-run/src/main/java/butterknife/compiler/MemberViewBinding.java
butterknife.compiler.FieldViewBinding	/Users/nima/Developer/annotator-run/src/main/java/butterknife/compiler/FieldViewBinding.java
butterknife.compiler.MethodViewBinding	/Users/nima/Developer/annotator-run/src/main/java/butterknife/compiler/MethodViewBinding.java
butterknife.compiler.Parameter	/Users/nima/Developer/annotator-run/src/main/java/butterknife/compiler/Parameter.java
butterknife.compiler.FieldDrawableBinding	/Users/nima/Developer/annotator-run/src/main/java/butterknife/compiler/FieldDrawableBinding.java
