class	path
de.zuellich.meal_planner.MealPlanner	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/MealPlanner.java
de.zuellich.meal_planner.exception.RecipeParseException	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/exception/RecipeParseException.java
de.zuellich.meal_planner.controller.PinterestExplorer	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/controller/PinterestExplorer.java
de.zuellich.meal_planner.pinterest.services.IBoardService	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/services/IBoardService.java
de.zuellich.meal_planner.algorithms.RecipeService	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/RecipeService.java
de.zuellich.meal_planner.pinterest.datatypes.Board	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/Board.java
de.zuellich.meal_planner.pinterest.datatypes.BoardListing	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/BoardListing.java
de.zuellich.meal_planner.datatypes.Recipe	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/datatypes/Recipe.java
de.zuellich.meal_planner.datatypes.Ingredient	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/datatypes/Ingredient.java
de.zuellich.meal_planner.datatypes.IngredientUnit	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/datatypes/IngredientUnit.java
de.zuellich.meal_planner.pinterest.datatypes.Pin	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/Pin.java
de.zuellich.meal_planner.algorithms.RecipeParserFactory	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/RecipeParserFactory.java
de.zuellich.meal_planner.algorithms.RecipeFetcherService	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/RecipeFetcherService.java
de.zuellich.meal_planner.algorithms.FormatDetector	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/FormatDetector.java
de.zuellich.meal_planner.algorithms.RecipeParser	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/RecipeParser.java
de.zuellich.meal_planner.datatypes.RecipeFormat	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/datatypes/RecipeFormat.java
de.zuellich.meal_planner.controller.Parse	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/controller/Parse.java
de.zuellich.meal_planner.algorithms.IngredientUnitLookup	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/IngredientUnitLookup.java
de.zuellich.meal_planner.algorithms.NullRecipe	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/NullRecipe.java
de.zuellich.meal_planner.algorithms.NullParser	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/NullParser.java
de.zuellich.meal_planner.algorithms.RecipeScanner	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/RecipeScanner.java
de.zuellich.meal_planner.algorithms.AmountParser	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/AmountParser.java
de.zuellich.meal_planner.algorithms.IngredientMatcher	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/IngredientMatcher.java
de.zuellich.meal_planner.algorithms.IngredientMatcher$IngredientMatcherResult	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/IngredientMatcher.java
de.zuellich.meal_planner.algorithms.IngredientScanner	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/IngredientScanner.java
de.zuellich.meal_planner.algorithms.schema_org.SchemaOrgParser	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/schema_org/SchemaOrgParser.java
de.zuellich.meal_planner.algorithms.schema_org.SchemaOrgIngredientScanner	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/schema_org/SchemaOrgIngredientScanner.java
