message_type	message	enc_class	enc_member	offset	path	target_kind	target_class	target_method	target_param	target_index	target_path
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.cloud.tools.jib.registry.ManifestPuller	getContent()	2195	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/ManifestPuller.java	METHOD	com.google.cloud.tools.jib.registry.ManifestPuller	getContent()	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/ManifestPuller.java
WRONG_OVERRIDE_PARAM	parameter response is @NonNull, but parameter in superclass method com.google.cloud.tools.jib.registry.RegistryEndpointProvider.handleResponse(com.google.cloud.tools.jib.http.Response) is @Nullable	com.google.cloud.tools.jib.registry.ManifestPuller	handleResponse(com.google.cloud.tools.jib.http.Response)	2998	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/ManifestPuller.java	PARAMETER	com.google.cloud.tools.jib.registry.ManifestPuller	handleResponse(com.google.cloud.tools.jib.http.Response)	response	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/ManifestPuller.java
WRONG_OVERRIDE_PARAM	parameter apiRouteBase is @NonNull, but parameter in superclass method com.google.cloud.tools.jib.registry.RegistryEndpointProvider.getApiRoute(java.lang.String) is @Nullable	com.google.cloud.tools.jib.registry.ManifestPuller	getApiRoute(java.lang.String)	3204	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/ManifestPuller.java	PARAMETER	com.google.cloud.tools.jib.registry.ManifestPuller	getApiRoute(java.lang.String)	apiRouteBase	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/ManifestPuller.java
WRONG_OVERRIDE_PARAM	parameter apiRouteBase is @NonNull, but parameter in superclass method com.google.cloud.tools.jib.registry.RegistryEndpointProvider.getApiRoute(java.lang.String) is @Nullable	com.google.cloud.tools.jib.registry.ManifestPusher	getApiRoute(java.lang.String)	2043	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/ManifestPusher.java	PARAMETER	com.google.cloud.tools.jib.registry.ManifestPusher	getApiRoute(java.lang.String)	apiRouteBase	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/ManifestPusher.java
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields mediaType (line 42), digest (line 44) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.google.cloud.tools.jib.image.json.BuildableManifestTemplate$ContentDescriptorTemplate	ContentDescriptorTemplate()	1868	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/image/json/BuildableManifestTemplate.java	null	null	null	null	null	null
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.cloud.tools.jib.registry.AuthenticationMethodRetriever	getContent()	1366	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/AuthenticationMethodRetriever.java	METHOD	com.google.cloud.tools.jib.registry.AuthenticationMethodRetriever	getContent()	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/AuthenticationMethodRetriever.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.cloud.tools.jib.registry.AuthenticationMethodRetriever	handleResponse(com.google.cloud.tools.jib.http.Response)	1645	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/AuthenticationMethodRetriever.java	METHOD	com.google.cloud.tools.jib.registry.AuthenticationMethodRetriever	handleResponse(com.google.cloud.tools.jib.http.Response)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/AuthenticationMethodRetriever.java
WRONG_OVERRIDE_PARAM	parameter apiRouteBase is @NonNull, but parameter in superclass method com.google.cloud.tools.jib.registry.RegistryEndpointProvider.getApiRoute(java.lang.String) is @Nullable	com.google.cloud.tools.jib.registry.AuthenticationMethodRetriever	getApiRoute(java.lang.String)	1669	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/AuthenticationMethodRetriever.java	PARAMETER	com.google.cloud.tools.jib.registry.AuthenticationMethodRetriever	getApiRoute(java.lang.String)	apiRouteBase	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/AuthenticationMethodRetriever.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.cloud.tools.jib.registry.RegistryAuthenticator	fromAuthenticationMethod(java.lang.String,java.lang.String)	2400	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryAuthenticator.java	METHOD	com.google.cloud.tools.jib.registry.RegistryAuthenticator	fromAuthenticationMethod(java.lang.String,java.lang.String)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryAuthenticator.java
FIELD_NO_INIT	@NonNull field RegistryAuthenticator$AuthenticationResponseTemplate.token not initialized	com.google.cloud.tools.jib.registry.RegistryAuthenticator$AuthenticationResponseTemplate	token	3931	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryAuthenticator.java	FIELD	com.google.cloud.tools.jib.registry.RegistryAuthenticator$AuthenticationResponseTemplate	null	token	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryAuthenticator.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.cloud.tools.jib.registry.BlobPusher$Initializer	getContent()	1927	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java	METHOD	com.google.cloud.tools.jib.registry.BlobPusher$Initializer	getContent()	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java
WRONG_OVERRIDE_PARAM	parameter response is @NonNull, but parameter in superclass method com.google.cloud.tools.jib.registry.RegistryEndpointProvider.handleResponse(com.google.cloud.tools.jib.http.Response) is @Nullable	com.google.cloud.tools.jib.registry.BlobPusher$Initializer	handleResponse(com.google.cloud.tools.jib.http.Response)	2230	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java	PARAMETER	com.google.cloud.tools.jib.registry.BlobPusher$Initializer	handleResponse(com.google.cloud.tools.jib.http.Response)	response	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.cloud.tools.jib.registry.BlobPusher$Initializer	handleResponse(com.google.cloud.tools.jib.http.Response)	2509	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java	METHOD	com.google.cloud.tools.jib.registry.BlobPusher$Initializer	handleResponse(com.google.cloud.tools.jib.http.Response)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java
WRONG_OVERRIDE_PARAM	parameter apiRouteBase is @NonNull, but parameter in superclass method com.google.cloud.tools.jib.registry.RegistryEndpointProvider.getApiRoute(java.lang.String) is @Nullable	com.google.cloud.tools.jib.registry.BlobPusher$Initializer	getApiRoute(java.lang.String)	2814	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java	PARAMETER	com.google.cloud.tools.jib.registry.BlobPusher$Initializer	getApiRoute(java.lang.String)	apiRouteBase	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java
WRONG_OVERRIDE_PARAM	parameter response is @NonNull, but parameter in superclass method com.google.cloud.tools.jib.registry.RegistryEndpointProvider.handleResponse(com.google.cloud.tools.jib.http.Response) is @Nullable	com.google.cloud.tools.jib.registry.BlobPusher$Writer	handleResponse(com.google.cloud.tools.jib.http.Response)	3831	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java	PARAMETER	com.google.cloud.tools.jib.registry.BlobPusher$Writer	handleResponse(com.google.cloud.tools.jib.http.Response)	response	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.cloud.tools.jib.registry.BlobPusher$Committer	getContent()	4725	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java	METHOD	com.google.cloud.tools.jib.registry.BlobPusher$Committer	getContent()	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPusher.java
WRONG_OVERRIDE_RETURN	method returns @Nullable, but superclass method com.google.cloud.tools.jib.registry.RegistryEndpointProvider.handleResponse(com.google.cloud.tools.jib.http.Response) returns @NonNull	com.google.cloud.tools.jib.registry.BlobPuller	handleResponse(com.google.cloud.tools.jib.http.Response)	1916	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPuller.java	METHOD	com.google.cloud.tools.jib.registry.RegistryEndpointProvider	handleResponse(com.google.cloud.tools.jib.http.Response)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryEndpointProvider.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.google.cloud.tools.jib.registry.BlobPuller	getContent()	2577	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPuller.java	METHOD	com.google.cloud.tools.jib.registry.BlobPuller	getContent()	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPuller.java
WRONG_OVERRIDE_PARAM	parameter apiRouteBase is @NonNull, but parameter in superclass method com.google.cloud.tools.jib.registry.RegistryEndpointProvider.getApiRoute(java.lang.String) is @Nullable	com.google.cloud.tools.jib.registry.BlobPuller	getApiRoute(java.lang.String)	2700	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPuller.java	PARAMETER	com.google.cloud.tools.jib.registry.BlobPuller	getApiRoute(java.lang.String)	apiRouteBase	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/BlobPuller.java
PASS_NULLABLE	passing @Nullable parameter 'null' where @NonNull is required	com.google.cloud.tools.jib.registry.RegistryClient	callRegistryEndpoint(com.google.cloud.tools.jib.registry.RegistryEndpointProvider)	8705	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryClient.java	PARAMETER	com.google.cloud.tools.jib.registry.RegistryClient	callRegistryEndpoint(java.net.URL,com.google.cloud.tools.jib.registry.RegistryEndpointProvider)	url	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryClient.java
PASS_NULLABLE	passing @Nullable parameter 'buildLogger' where @NonNull is required	com.google.cloud.tools.jib.Timer	subTimer(java.lang.String)	1628	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/Timer.java	PARAMETER	com.google.cloud.tools.jib.Timer	Timer(com.google.cloud.tools.jib.builder.BuildLogger,java.lang.String,int)	buildLogger	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/Timer.java
