kind	class	method	param	index	uri	field
METHOD	com.google.cloud.tools.jib.image.json.BuildableManifestTemplate$ContentDescriptorTemplate	setDigest(com.google.cloud.tools.jib.image.DescriptorDigest)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/image/json/BuildableManifestTemplate.java	digest
METHOD	com.google.cloud.tools.jib.registry.RegistryClient	setTimer(com.google.cloud.tools.jib.Timer)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/registry/RegistryClient.java	parentTimer
METHOD	com.google.cloud.tools.jib.Timer	lap(java.lang.String)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/Timer.java	label
METHOD	com.google.cloud.tools.jib.image.Image	setEntrypoint(java.util.List)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/image/Image.java	entrypoint
METHOD	com.google.cloud.tools.jib.image.json.OCIManifestTemplate	setContainerConfiguration(long,com.google.cloud.tools.jib.image.DescriptorDigest)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/image/json/OCIManifestTemplate.java	config
METHOD	com.google.cloud.tools.jib.image.json.V22ManifestTemplate	setContainerConfiguration(long,com.google.cloud.tools.jib.image.DescriptorDigest)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/image/json/V22ManifestTemplate.java	config
METHOD	com.google.cloud.tools.jib.http.Request$Builder	setBody(com.google.cloud.tools.jib.http.BlobHttpContent)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/http/Request.java	body
METHOD	com.google.cloud.tools.jib.builder.BuildConfiguration$Builder	setTargetFormat(java.lang.Class)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/builder/BuildConfiguration.java	targetFormat
METHOD	com.google.cloud.tools.jib.cache.LayerMetadata	setSourceFiles(java.util.List)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/cache/LayerMetadata.java	sourceFiles
METHOD	com.google.cloud.tools.jib.cache.json.CacheMetadataLayerObjectTemplate	setProperties(com.google.cloud.tools.jib.cache.json.CacheMetadataLayerPropertiesObjectTemplate)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/cache/json/CacheMetadataLayerObjectTemplate.java	properties
METHOD	com.google.cloud.tools.jib.cache.json.CacheMetadataLayerPropertiesObjectTemplate	setSourceFiles(java.util.List)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/cache/json/CacheMetadataLayerPropertiesObjectTemplate.java	sourceFiles
METHOD	com.google.cloud.tools.jib.cache.Caches$Initializer	setBaseCacheDirectory(java.nio.file.Path)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/jib-ngt-pre/src/src/main/java/com/google/cloud/tools/jib/cache/Caches.java	baseCacheDirectory
