message_type	message	enc_class	enc_member	offset	path	target_kind	target_class	target_method	target_param	target_index	target_path
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.leinardi.android.speeddial.UiUtils	getBitmapFromDrawable(android.graphics.drawable.Drawable)	6561	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/UiUtils.java	METHOD	com.leinardi.android.speeddial.UiUtils	getBitmapFromDrawable(android.graphics.drawable.Drawable)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/UiUtils.java
RETURN_NULLABLE	returning @Nullable expression from method with @NonNull return type	com.leinardi.android.speeddial.UiUtils	getDrawableFromBitmap(android.graphics.Bitmap)	7794	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/UiUtils.java	METHOD	com.leinardi.android.speeddial.UiUtils	getDrawableFromBitmap(android.graphics.Bitmap)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/UiUtils.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.leinardi.android.speeddial.SpeedDialActionItem$Builder	Builder(int,int)	9593	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/SpeedDialActionItem.java	FIELD	com.leinardi.android.speeddial.SpeedDialActionItem$Builder	null	mFabImageDrawable	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/SpeedDialActionItem.java
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields mOverlayLayout (line 75), mOnChangeListener (line 80), mOnActionSelectedListener (line 82) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.leinardi.android.speeddial.SpeedDialView	SpeedDialView(android.content.Context)	3806	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java	null	null	null	null	null	null
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields mOverlayLayout (line 75), mOnChangeListener (line 80), mOnActionSelectedListener (line 82) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.leinardi.android.speeddial.SpeedDialView	SpeedDialView(android.content.Context,android.util.AttributeSet)	3910	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java	null	null	null	null	null	null
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields mOverlayLayout (line 75), mOnChangeListener (line 80), mOnActionSelectedListener (line 82) are initialized along all control-flow paths (remember to check for exceptions or early returns).	com.leinardi.android.speeddial.SpeedDialView	SpeedDialView(android.content.Context,android.util.AttributeSet,int)	4042	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java	null	null	null	null	null	null
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.leinardi.android.speeddial.SpeedDialView	mMainFabOpenDrawable	2886	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java	FIELD	com.leinardi.android.speeddial.SpeedDialView	null	mMainFabOpenDrawable	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java
ASSIGN_FIELD_NULLABLE	assigning @Nullable expression to @NonNull field	com.leinardi.android.speeddial.SpeedDialView	mMainFabCloseDrawable	2941	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java	FIELD	com.leinardi.android.speeddial.SpeedDialView	null	mMainFabCloseDrawable	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java
PASS_NULLABLE	passing @Nullable parameter 'null' where @NonNull is required	com.leinardi.android.speeddial.SpeedDialView	SpeedDialView(android.content.Context)	3878	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java	PARAMETER	com.leinardi.android.speeddial.SpeedDialView	init(android.content.Context,android.util.AttributeSet)	attrs	1	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java
PASS_NULLABLE	passing @Nullable parameter 'null' where @NonNull is required	com.leinardi.android.speeddial.SpeedDialView	show()	5151	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java	PARAMETER	com.leinardi.android.speeddial.SpeedDialView	show(android.support.design.widget.FloatingActionButton.OnVisibilityChangedListener)	listener	0	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java
