kind	class	method	param	index	uri	field
METHOD	com.leinardi.android.speeddial.SpeedDialActionItem$Builder	setLabel(java.lang.String)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/SpeedDialActionItem.java	mLabel
METHOD	com.leinardi.android.speeddial.SpeedDialView	setOverlayLayout(com.leinardi.android.speeddial.SpeedDialOverlayLayout)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java	mOverlayLayout
METHOD	com.leinardi.android.speeddial.SpeedDialView	setOnActionSelectedListener(com.leinardi.android.speeddial.SpeedDialView.OnActionSelectedListener)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java	mOnActionSelectedListener
METHOD	com.leinardi.android.speeddial.SpeedDialView	setOnChangeListener(com.leinardi.android.speeddial.SpeedDialView.OnChangeListener)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java	mOnChangeListener
METHOD	com.leinardi.android.speeddial.SpeedDialView	init(android.content.Context,android.util.AttributeSet)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java	mMainFab
METHOD	com.leinardi.android.speeddial.SpeedDialView	toggle(boolean)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java	mIsOpen
METHOD	com.leinardi.android.speeddial.SpeedDialView$SnackbarBehavior	setInternalAutoHideListener(android.support.design.widget.FloatingActionButton.OnVisibilityChangedListener)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/SpeedDialView.java	mInternalAutoHideListener
METHOD	com.leinardi.android.speeddial.FabWithLabelView	setSpeedDialActionItem(com.leinardi.android.speeddial.SpeedDialActionItem)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/FabWithLabelView.java	mSpeedDialActionItem
METHOD	com.leinardi.android.speeddial.FabWithLabelView	setOnActionSelectedListener(com.leinardi.android.speeddial.SpeedDialView.OnActionSelectedListener)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/FabWithLabelView.java	mOnActionSelectedListener
METHOD	com.leinardi.android.speeddial.FabWithLabelView	init(android.content.Context,android.util.AttributeSet)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/FabWithLabelView.java	mFab
METHOD	com.leinardi.android.speeddial.FabWithLabelView	init(android.content.Context,android.util.AttributeSet)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/FabWithLabelView.java	mLabelTextView
METHOD	com.leinardi.android.speeddial.FabWithLabelView	init(android.content.Context,android.util.AttributeSet)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/FabWithLabelView.java	mLabelCardView
METHOD	com.leinardi.android.speeddial.SpeedDialOverlayLayout	setOnClickListener(android.view.View.OnClickListener)	null	null	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/floating-wpi-post/src/library/src/main/java/com/leinardi/android/speeddial/SpeedDialOverlayLayout.java	mClickListener
