id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
1	org.spacious_team.table_wrapper.csv.CsvTableFactory	CsvTableFactory()	0	[]		public	false	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-pre/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvTableFactory.java
2	org.spacious_team.table_wrapper.csv.CsvTableFactory	createe(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,org.spacious_team.table_wrapper.api.TableCellRange,java.lang.Class,int)	0	[false, false, false, false, false]		public	true	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-pre/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvTableFactory.java
3	org.spacious_team.table_wrapper.csv.CsvReportPage	CsvReportPage(java.nio.file.Path)	0	[false]		public	false	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-pre/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvReportPage.java
4	org.spacious_team.table_wrapper.csv.CsvReportPage	CsvReportPage(java.io.InputStream,java.nio.charset.Charset,com.univocity.parsers.csv.CsvParserSettings)	0	[false, false, false]		public	false	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-pre/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvReportPage.java
5	org.spacious_team.table_wrapper.csv.CsvReportPage	CsvReportPage(Array[])	0	[false]		public	false	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-pre/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvReportPage.java
6	org.spacious_team.table_wrapper.csv.CsvReportPage	getDefaultCsvParserSettings()	0	[]		public	true	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-pre/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvReportPage.java
7	org.spacious_team.table_wrapper.csv.CsvReportPage	find(java.lang.Object,int,int,int,int)	8	[false, false, false, false, false]	java.lang.Override	public	true	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-pre/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvReportPage.java
9	org.spacious_team.table_wrapper.csv.CsvReportPage	find(int,int,int,int,java.util.function.Predicate)	10	[false, false, false, false, false]	java.lang.Override	public	true	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-pre/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvReportPage.java
11	org.spacious_team.table_wrapper.csv.CsvReportPage	getRow(int)	12	[false]	javax.annotation.Nullable,java.lang.Override	public	true	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-pre/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvReportPage.java
13	org.spacious_team.table_wrapper.csv.CsvReportPage	getLastRowNum()	14	[]	java.lang.Override	public	false	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-pre/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvReportPage.java
15	org.spacious_team.table_wrapper.csv.CsvTableHelper	find(Array[],java.lang.Object,int,int,int,int)	0	[false, false, false, false, false, false]		package	true	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-pre/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvTableHelper.java
16	org.spacious_team.table_wrapper.csv.CsvTableHelper	find(Array[],int,int,int,int,java.util.function.Predicate)	0	[false, false, false, false, false, false]		package	true	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-pre/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvTableHelper.java
17	org.spacious_team.table_wrapper.csv.CsvTableHelper	find(java.lang.String[],int,int,int,java.util.function.Predicate)	0	[false, false, false, false, false]		package	true	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-pre/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvTableHelper.java
18	org.spacious_team.table_wrapper.csv.CsvTableHelper	equalsPredicate(java.lang.Object)	0	[false]		package	true	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-pre/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvTableHelper.java
19	org.spacious_team.table_wrapper.csv.CsvTableRow	CsvTableRow(java.lang.String[],int)	0	[false, false]		public	false	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-pre/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvTableRow.java
20	org.spacious_team.table_wrapper.csv.CsvTableRow	getCell(int)	21	[false]	javax.annotation.Nullable,java.lang.Override	public	true	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-pre/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvTableRow.java
22	org.spacious_team.table_wrapper.csv.CsvTableRow	getFirstCellNum()	23	[]	java.lang.Override	public	false	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-pre/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvTableRow.java
24	org.spacious_team.table_wrapper.csv.CsvTableRow	getLastCellNum()	25	[]	java.lang.Override	public	false	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-pre/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvTableRow.java
26	org.spacious_team.table_wrapper.csv.CsvTableRow	rowContains(java.lang.Object)	27	[false]	java.lang.Override	public	false	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-pre/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvTableRow.java
