class	path
de.zuellich.meal_planner.MealPlanner	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/MealPlanner.java
de.zuellich.meal_planner.pinterest.datatypes.BoardListing	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/BoardListing.java
de.zuellich.meal_planner.pinterest.datatypes.Board	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/Board.java
de.zuellich.meal_planner.pinterest.datatypes.Pin	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/Pin.java
de.zuellich.meal_planner.pinterest.datatypes.BoardList	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/BoardList.java
de.zuellich.meal_planner.pinterest.datatypes.PinList	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/PinList.java
de.zuellich.meal_planner.pinterest.datatypes.PagingInformation	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/PagingInformation.java
de.zuellich.meal_planner.pinterest.datatypes.BoardRequest	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/BoardRequest.java
de.zuellich.meal_planner.pinterest.oauth2.ResourceConfiguration	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/oauth2/ResourceConfiguration.java
de.zuellich.meal_planner.pinterest.services.IBoardService	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/services/IBoardService.java
de.zuellich.meal_planner.pinterest.services.BoardService	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/services/BoardService.java
de.zuellich.meal_planner.config.WebConfig	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/config/WebConfig.java
de.zuellich.meal_planner.config.SecurityConfiguration	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/config/SecurityConfiguration.java
de.zuellich.meal_planner.datatypes.Ingredient	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/datatypes/Ingredient.java
de.zuellich.meal_planner.datatypes.IngredientUnit	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/datatypes/IngredientUnit.java
de.zuellich.meal_planner.datatypes.Recipe	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/datatypes/Recipe.java
de.zuellich.meal_planner.datatypes.RecipeFormat	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/datatypes/RecipeFormat.java
de.zuellich.meal_planner.algorithms.schema_org.SchemaOrgRecipeScanner	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/schema_org/SchemaOrgRecipeScanner.java
de.zuellich.meal_planner.algorithms.RecipeScanner	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/RecipeScanner.java
de.zuellich.meal_planner.algorithms.schema_org.SchemaOrgQuirksModeParser	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/schema_org/SchemaOrgQuirksModeParser.java
de.zuellich.meal_planner.algorithms.schema_org.SchemaOrgParser	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/schema_org/SchemaOrgParser.java
de.zuellich.meal_planner.algorithms.RecipeParser	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/RecipeParser.java
de.zuellich.meal_planner.algorithms.schema_org.SchemaOrgQuirksModeIngredientScanner	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/schema_org/SchemaOrgQuirksModeIngredientScanner.java
de.zuellich.meal_planner.algorithms.schema_org.SchemaOrgIngredientScanner	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/schema_org/SchemaOrgIngredientScanner.java
de.zuellich.meal_planner.algorithms.IngredientScanner	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/IngredientScanner.java
de.zuellich.meal_planner.algorithms.IngredientMatcher	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/IngredientMatcher.java
de.zuellich.meal_planner.algorithms.IngredientMatcher$IngredientMatcherResult	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/IngredientMatcher.java
de.zuellich.meal_planner.algorithms.AmountParser	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/AmountParser.java
de.zuellich.meal_planner.algorithms.IngredientUnitLookup	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/IngredientUnitLookup.java
de.zuellich.meal_planner.algorithms.schema_org.SchemaOrgFormatDetector	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/schema_org/SchemaOrgFormatDetector.java
de.zuellich.meal_planner.algorithms.FormatDetector	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/FormatDetector.java
de.zuellich.meal_planner.algorithms.schema_org.SchemaOrgQuirksModeFormatDetector	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/schema_org/SchemaOrgQuirksModeFormatDetector.java
de.zuellich.meal_planner.algorithms.RecipeParserFactory	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/RecipeParserFactory.java
de.zuellich.meal_planner.algorithms.RecipeService	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/RecipeService.java
de.zuellich.meal_planner.algorithms.RecipeFetcherService	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/RecipeFetcherService.java
de.zuellich.meal_planner.algorithms.NullRecipe	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/NullRecipe.java
de.zuellich.meal_planner.algorithms.NullParser	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/NullParser.java
de.zuellich.meal_planner.controller.PinterestExplorer	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/controller/PinterestExplorer.java
de.zuellich.meal_planner.controller.Parse	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/controller/Parse.java
de.zuellich.meal_planner.exception.RecipeParseException	/Users/nima/Developer/annotator-run/src/main/java/de/zuellich/meal_planner/exception/RecipeParseException.java
