message_type	message	enc_class	enc_member	offset	path	target_kind	target_class	target_method	target_param	target_index	target_path
<<<<<<< HEAD
DEREFERENCE_NULLABLE	dereferenced expression e.getCause() is @Nullable	de.zuellich.meal_planner.controller.PinterestExplorer	getRecipes()	3066	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/controller/PinterestExplorer.java	null	null	null	null	null	null
FIELD_NO_INIT	@NonNull field id not initialized	de.zuellich.meal_planner.pinterest.datatypes.Board	id	113	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/Board.java	FIELD	de.zuellich.meal_planner.pinterest.datatypes.Board	null	id	null	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/Board.java
FIELD_NO_INIT	@NonNull field name not initialized	de.zuellich.meal_planner.pinterest.datatypes.Board	name	135	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/Board.java	FIELD	de.zuellich.meal_planner.pinterest.datatypes.Board	null	name	null	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/Board.java
FIELD_NO_INIT	@NonNull field url not initialized	de.zuellich.meal_planner.pinterest.datatypes.Board	url	159	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/Board.java	FIELD	de.zuellich.meal_planner.pinterest.datatypes.Board	null	url	null	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/Board.java
FIELD_NO_INIT	@NonNull field board not initialized	de.zuellich.meal_planner.pinterest.datatypes.BoardListing	board	230	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/BoardListing.java	FIELD	de.zuellich.meal_planner.pinterest.datatypes.BoardListing	null	board	null	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/BoardListing.java
FIELD_NO_INIT	@NonNull field pins not initialized	de.zuellich.meal_planner.pinterest.datatypes.BoardListing	pins	254	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/BoardListing.java	FIELD	de.zuellich.meal_planner.pinterest.datatypes.BoardListing	null	pins	null	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/BoardListing.java
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields id (line 14), originalLink (line 17), note (line 20), name (line 22) are initialized along all control-flow paths (remember to check for exceptions or early returns).	de.zuellich.meal_planner.pinterest.datatypes.Pin	Pin()	571	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/Pin.java	null	null	null	null	null	null
METHOD_NO_INIT	initializer method does not guarantee @NonNull fields id (line 14), originalLink (line 17), note (line 20) are initialized along all control-flow paths (remember to check for exceptions or early returns).	de.zuellich.meal_planner.pinterest.datatypes.Pin	Pin(java.util.Map)	590	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/Pin.java	null	null	null	null	null	null
FIELD_NO_INIT	@NonNull static field instance not initialized	de.zuellich.meal_planner.algorithms.IngredientUnitLookup	instance	255	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/IngredientUnitLookup.java	FIELD	de.zuellich.meal_planner.algorithms.IngredientUnitLookup	null	instance	null	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/IngredientUnitLookup.java
UNBOX_NULLABLE	unboxing of a @Nullable value	de.zuellich.meal_planner.algorithms.AmountParser	parseMixedUnicodeFraction(java.lang.String)	3639	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/algorithms/AmountParser.java	null	null	null	null	null	null
FIELD_NO_INIT	@NonNull field board not initialized	de.zuellich.meal_planner.pinterest.datatypes.BoardRequest	board	261	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/BoardRequest.java	FIELD	de.zuellich.meal_planner.pinterest.datatypes.BoardRequest	null	board	null	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/BoardRequest.java
FIELD_NO_INIT	@NonNull field pins not initialized	de.zuellich.meal_planner.pinterest.datatypes.PinList	pins	272	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/PinList.java	FIELD	de.zuellich.meal_planner.pinterest.datatypes.PinList	null	pins	null	/home/nima/Developer/nullness-benchmarks/annotator-run/src/main/java/de/zuellich/meal_planner/pinterest/datatypes/PinList.java
