id	class	method	parent	flags	annotations	visibility	non-primitive-return	path
1	org.spacious_team.table_wrapper.csv.CsvTableFactory	CsvTableFactory()	0	[]		public	false	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-post/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvTableFactory.java
2	org.spacious_team.table_wrapper.csv.CsvTableFactory	create(org.spacious_team.table_wrapper.api.ReportPage,java.lang.String,org.spacious_team.table_wrapper.api.TableCellRange,java.lang.Class,int)	3	[false, false, false, false, false]	java.lang.Override	public	true	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-post/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvTableFactory.java
4	org.spacious_team.table_wrapper.csv.CsvReportPage	CsvReportPage(java.nio.file.Path)	0	[false]		public	false	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-post/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvReportPage.java
5	org.spacious_team.table_wrapper.csv.CsvReportPage	CsvReportPage(java.io.InputStream,java.nio.charset.Charset,com.univocity.parsers.csv.CsvParserSettings)	0	[false, false, false]		public	false	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-post/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvReportPage.java
6	org.spacious_team.table_wrapper.csv.CsvReportPage	CsvReportPage(Array[])	0	[false]		public	false	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-post/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvReportPage.java
7	org.spacious_team.table_wrapper.csv.CsvReportPage	getDefaultCsvParserSettings()	0	[]		public	true	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-post/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvReportPage.java
8	org.spacious_team.table_wrapper.csv.CsvReportPage	find(java.lang.Object,int,int,int,int)	9	[false, false, false, false, false]	java.lang.Override	public	true	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-post/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvReportPage.java
10	org.spacious_team.table_wrapper.csv.CsvReportPage	find(int,int,int,int,java.util.function.Predicate)	11	[false, false, false, false, false]	java.lang.Override	public	true	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-post/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvReportPage.java
12	org.spacious_team.table_wrapper.csv.CsvReportPage	getRow(int)	13	[false]	java.lang.Override,org.checkerframework.checker.nullness.qual.Nullable	public	true	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-post/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvReportPage.java
14	org.spacious_team.table_wrapper.csv.CsvReportPage	getLastRowNum()	15	[]	java.lang.Override	public	false	/home/nima/Desktop/nullability-docker/table_3/versions/nullaway/table_csv-ann-post/src/src/main/java/org/spacious_team/table_wrapper/csv/CsvReportPage.java
