REGION_CLASS	REGION_MEMBER	USED_MEMBER	USED_CLASS	SOURCE_TYPE
com.google.cloud.tools.jib.cache.CacheFiles	getMetadataFile(java.nio.file.Path)	resolve(java.lang.String)	java.nio.file.Path	SOURCE
com.google.cloud.tools.jib.cache.CacheFiles	getLayerFile(java.nio.file.Path,com.google.cloud.tools.jib.image.DescriptorDigest)	resolve(java.lang.String)	java.nio.file.Path	SOURCE
com.google.cloud.tools.jib.cache.CacheFiles	getLayerFile(java.nio.file.Path,com.google.cloud.tools.jib.image.DescriptorDigest)	getHash()	com.google.cloud.tools.jib.image.DescriptorDigest	SOURCE
com.google.cloud.tools.jib.cache.CacheFiles	CacheFiles()	Object()	java.lang.Object	SOURCE
com.google.cloud.tools.jib.image.DescriptorDigest	fromHash(java.lang.String)	matches(java.lang.String)	java.lang.String	SOURCE
com.google.cloud.tools.jib.image.DescriptorDigest	fromHash(java.lang.String)	DigestException(java.lang.String)	java.security.DigestException	SOURCE
com.google.cloud.tools.jib.image.DescriptorDigest	fromHash(java.lang.String)	DescriptorDigest(java.lang.String)	com.google.cloud.tools.jib.image.DescriptorDigest	SOURCE
com.google.cloud.tools.jib.image.DescriptorDigest	fromDigest(java.lang.String)	matches(java.lang.String)	java.lang.String	SOURCE
com.google.cloud.tools.jib.image.DescriptorDigest	fromDigest(java.lang.String)	DigestException(java.lang.String)	java.security.DigestException	SOURCE
com.google.cloud.tools.jib.image.DescriptorDigest	fromDigest(java.lang.String)	substring(int)	java.lang.String	SOURCE
com.google.cloud.tools.jib.image.DescriptorDigest	fromDigest(java.lang.String)	length()	java.lang.String	SOURCE
com.google.cloud.tools.jib.image.DescriptorDigest	fromDigest(java.lang.String)	DescriptorDigest(java.lang.String)	com.google.cloud.tools.jib.image.DescriptorDigest	SOURCE
com.google.cloud.tools.jib.image.DescriptorDigest	DescriptorDigest(java.lang.String)	Object()	java.lang.Object	SOURCE
com.google.cloud.tools.jib.image.DescriptorDigest	hashCode()	hashCode()	java.lang.String	SOURCE
com.google.cloud.tools.jib.image.DescriptorDigest	equals(java.lang.Object)	equals(java.lang.Object)	java.lang.String	SOURCE
com.google.cloud.tools.jib.cache.CachedLayer	CachedLayer(java.nio.file.Path,com.google.cloud.tools.jib.blob.BlobDescriptor,com.google.cloud.tools.jib.image.DescriptorDigest)	Object()	java.lang.Object	SOURCE
com.google.cloud.tools.jib.cache.CachedLayer	getBlob()	from(java.nio.file.Path)	com.google.cloud.tools.jib.blob.Blobs	SOURCE
com.google.cloud.tools.jib.blob.BlobDescriptor	fromPipe(java.io.InputStream,java.io.OutputStream)	CountingDigestOutputStream(java.io.OutputStream)	com.google.cloud.tools.jib.hash.CountingDigestOutputStream	SOURCE
com.google.cloud.tools.jib.blob.BlobDescriptor	fromPipe(java.io.InputStream,java.io.OutputStream)	copy(java.io.InputStream,java.io.OutputStream)	com.google.common.io.ByteStreams	SOURCE
com.google.cloud.tools.jib.blob.BlobDescriptor	fromPipe(java.io.InputStream,java.io.OutputStream)	flush()	java.io.FilterOutputStream	SOURCE
com.google.cloud.tools.jib.blob.BlobDescriptor	fromPipe(java.io.InputStream,java.io.OutputStream)	toBlobDescriptor()	com.google.cloud.tools.jib.hash.CountingDigestOutputStream	SOURCE
com.google.cloud.tools.jib.blob.BlobDescriptor	BlobDescriptor(long,com.google.cloud.tools.jib.image.DescriptorDigest)	Object()	java.lang.Object	SOURCE
com.google.cloud.tools.jib.blob.BlobDescriptor	BlobDescriptor(com.google.cloud.tools.jib.image.DescriptorDigest)	BlobDescriptor(long,com.google.cloud.tools.jib.image.DescriptorDigest)	com.google.cloud.tools.jib.blob.BlobDescriptor	SOURCE
com.google.cloud.tools.jib.blob.BlobDescriptor	equals(java.lang.Object)	getSize()	com.google.cloud.tools.jib.blob.BlobDescriptor	SOURCE
com.google.cloud.tools.jib.blob.BlobDescriptor	equals(java.lang.Object)	equals(java.lang.Object)	com.google.cloud.tools.jib.image.DescriptorDigest	SOURCE
com.google.cloud.tools.jib.blob.BlobDescriptor	equals(java.lang.Object)	getDigest()	com.google.cloud.tools.jib.blob.BlobDescriptor	SOURCE
com.google.cloud.tools.jib.blob.BlobDescriptor	hashCode()	hashCode()	com.google.cloud.tools.jib.image.DescriptorDigest	SOURCE
